,date,fare,distance,duration,number of ride
0,2016-04-30,61.040000000000006,16588,2480,3
1,2016-05-10,169.49,54297,6890,8
2,2016-04-28,293.85999999999996,95962,11909,14
3,2016-06-01,101.3,35575,4053,5
4,2016-05-04,36.78,11474,1446,2
5,2016-04-13,356.91,205410,15004,11
6,2016-05-17,184.54000000000002,58557,7646,8
7,2016-05-18,192.72999999999996,52770,7918,9
8,2016-04-18,219.34,52969,8718,12
9,2016-04-27,287.40999999999997,63483,11999,13
10,2016-06-14,226.86000000000004,45628,8968,13
11,2016-04-22,193.95,55084,7966,9
12,2016-04-07,149.59,39382,6154,7
13,2016-05-06,235.73999999999998,42017,9652,12
14,2016-06-13,232.28,77181,9417,11
15,2016-04-11,216.98000000000002,70937,8858,10
16,2016-04-05,261.66,55514,10712,13
17,2016-06-08,273.42,93337,11448,11
18,2016-06-09,294.3,91949,11765,15
19,2016-05-24,303.38999999999993,114925,11879,16
20,2016-05-22,83.95,23921,3036,6
21,2016-05-23,165.51,26054,6493,10
22,2016-04-21,148.11999999999998,38044,5695,9
23,2016-04-25,131.2,29782,5654,5
24,2016-04-17,159.02999999999997,35178,6677,7
25,2016-06-25,99.55000000000001,44464,4094,4
26,2016-04-02,116.81,30188,4901,5
27,2016-04-04,262.32,64092,10686,13
28,2016-06-04,52.18,8809,1877,4
29,2016-04-24,151.98,30701,5707,10
30,2016-06-06,136.25,35789,5485,7
31,2016-04-12,266.78999999999996,63920,10920,13
32,2016-05-26,106.07000000000001,34655,4113,6
33,2016-04-15,219.26,39090,9009,11
34,2016-04-03,126.3,31747,4602,9
35,2016-04-16,156.18,66253,6698,5
36,2016-05-12,103.24000000000001,38195,4331,4
37,2016-06-10,201.04,86959,8304,8
38,2016-06-16,83.83,15539,3676,3
39,2016-05-01,51.480000000000004,22945,2131,2
40,2016-04-20,197.01,41428,8222,9
41,2016-06-24,158.0,30861,6850,6
42,2016-05-02,181.14999999999998,33944,7253,10
43,2016-05-08,110.63,35210,4543,5
44,2016-04-29,178.48,78502,7578,6
45,2016-05-21,352.49,199850,15204,9
46,2016-05-29,49.26,12882,2087,2
47,2016-04-08,13.8,2008,510,1
48,2016-06-19,27.88,11103,1180,1
49,2016-05-15,11.19,1451,378,1
