,date,fare
0,2016-05-23,153.85999999999999
1,2016-04-09,152.97
2,2016-05-20,233.64000000000001
3,2016-06-11,190.67000000000002
4,2016-04-29,191.34000000000003
5,2016-05-10,313.88
6,2016-06-15,75.94
7,2016-06-04,241.66999999999996
8,2016-04-23,61.61
9,2016-05-15,244.8
10,2016-05-26,65.46
11,2016-04-22,159.57
12,2016-04-26,177.64
13,2016-06-25,265.43
14,2016-04-04,120.47999999999999
15,2016-04-30,239.02
16,2016-06-23,193.39999999999998
17,2016-06-21,156.83999999999997
18,2016-04-07,166.64000000000001
19,2016-06-20,79.03999999999999
20,2016-05-01,71.36
21,2016-05-05,128.47
22,2016-06-22,245.37999999999997
23,2016-05-24,99.69
24,2016-05-13,196.32
25,2016-05-17,129.83999999999997
26,2016-05-21,247.54000000000002
27,2016-04-14,76.7
28,2016-04-05,109.85
29,2016-05-14,262.46000000000004
30,2016-05-31,72.9
31,2016-06-14,116.46000000000001
32,2016-06-02,109.66000000000001
33,2016-04-21,41.45
34,2016-04-15,160.54
35,2016-05-11,58.32
36,2016-06-17,225.42
37,2016-04-01,226.52
38,2016-06-08,101.44999999999999
39,2016-06-18,93.14
40,2016-04-27,81.17
41,2016-04-20,49.63999999999999
42,2016-04-25,19.08
43,2016-05-06,124.49999999999999
44,2016-05-22,11.3
45,2016-04-08,172.49
46,2016-04-06,157.38
47,2016-06-12,89.68999999999998
48,2016-06-26,159.47
49,2016-04-28,74.11
50,2016-04-13,196.45000000000002
51,2016-06-10,323.98
52,2016-06-06,162.14999999999998
53,2016-05-07,46.59
54,2016-04-16,108.68
55,2016-04-24,46.46
56,2016-04-10,16.2
57,2016-03-31,36.28
58,2016-05-25,160.78
59,2016-04-11,130.97
60,2016-06-19,113.08
61,2016-06-16,21.3
62,2016-04-12,43.84
63,2016-06-05,5.0
64,2016-05-03,72.7
65,2016-04-02,99.60000000000001
66,2016-05-27,41.24
67,2016-06-09,57.61
68,2016-06-03,87.48
69,2016-04-03,49.97
