,date,fare
0,2016-05-10,175.39999999999998
1,2016-05-30,117.53999999999999
2,2016-04-28,264.37
3,2016-04-27,189.89
4,2016-05-26,283.94
5,2016-04-09,153.13
6,2016-04-23,263.36
7,2016-05-20,199.25
8,2016-04-13,215.55000000000004
9,2016-04-26,347.96000000000004
10,2016-05-17,240.36
11,2016-04-22,340.42999999999995
12,2016-05-13,201.31
13,2016-04-10,87.53999999999999
14,2016-05-29,181.70000000000002
15,2016-05-12,189.09
16,2016-04-05,21.59
17,2016-04-20,136.32999999999998
18,2016-05-23,100.25
19,2016-04-07,82.47999999999999
20,2016-04-14,179.95000000000002
21,2016-05-28,131.01
22,2016-05-06,97.77000000000001
23,2016-05-05,84.63
24,2016-05-14,183.08
25,2016-05-25,67.25999999999999
26,2016-04-04,85.53
27,2016-05-08,130.44
28,2016-04-17,225.09
29,2016-05-09,25.15
30,2016-05-19,18.18
31,2016-04-19,68.61
32,2016-04-12,97.91000000000001
33,2016-05-31,38.129999999999995
34,2016-04-06,83.96000000000001
35,2016-04-16,28.48
36,2016-04-15,46.11
