,date,fare,distance,duration,number of ride
0,2016-05-26,109.84,59965,4716,3
1,2016-05-12,93.4,32375,3664,5
2,2016-05-19,24.060000000000002,6157,820,2
3,2016-05-13,106.8,57305,4381,4
4,2016-06-03,87.36,19334,3442,5
5,2016-05-22,87.66,46072,3658,3
6,2016-05-23,52.51,28625,2144,2
7,2016-05-15,85.77000000000001,72397,3567,2
8,2016-05-21,66.92999999999999,16746,2590,4
9,2016-06-20,70.96000000000001,27627,2918,3
10,2016-06-22,10.34,2650,325,1
11,2016-05-25,38.95,6808,1397,3
12,2016-06-02,33.07,10783,1257,2
13,2016-05-16,106.03,27494,4749,3
14,2016-05-27,65.68,43318,2922,1
