,date,fare,distance,duration,number of ride
0,2016-04-14,60.54,13412,2476,3
1,2016-04-18,181.67000000000002,82361,8108,4
2,2016-06-10,101.0,53718,4104,4
3,2016-04-11,17.65,5053,689,1
4,2016-04-12,100.55,37722,3999,5
5,2016-05-18,89.46000000000001,38418,3611,4
6,2016-06-17,114.23999999999998,55226,4393,6
7,2016-06-03,59.88,13790,2243,4
8,2016-06-11,85.1,34955,3212,5
9,2016-04-21,136.42,23887,5577,7
10,2016-04-20,119.37999999999998,35263,4998,5
11,2016-05-17,59.41,55088,2511,1
12,2016-06-25,15.37,8704,544,1
13,2016-04-13,46.64,12409,1954,2
14,2016-05-08,12.99,3939,454,1
