,date,fare,distance,duration,number of ride
0,2016-06-05,153.76,43432,5756,10
1,2016-06-17,356.94,138419,14702,15
2,2016-06-06,307.28999999999996,87815,12472,15
3,2016-05-31,275.11,167075,11792,7
4,2016-05-13,300.13999999999993,67380,12635,13
5,2016-06-08,395.88000000000005,138136,16539,16
6,2016-06-22,228.14,63501,9298,11
7,2016-06-21,200.32999999999998,63657,8041,10
8,2016-05-26,372.15999999999997,106753,15525,16
9,2016-06-12,359.46000000000004,112603,14625,17
10,2016-06-07,260.15,64413,10766,12
11,2016-05-16,204.85,50160,8374,10
12,2016-06-14,424.89,86041,17055,23
13,2016-06-02,424.90999999999997,158524,17125,20
14,2016-05-25,234.38,67542,9595,11
15,2016-06-26,168.04,63486,7336,5
16,2016-05-17,179.35,64014,7336,8
17,2016-05-24,101.02,17779,3970,6
18,2016-06-24,404.88,134247,17037,16
19,2016-06-04,198.14,91819,8313,7
20,2016-06-09,166.8,39270,6662,9
21,2016-06-20,302.28000000000003,76085,11902,17
22,2016-05-11,258.79999999999995,88241,10721,11
23,2016-05-18,352.43,121488,15173,12
24,2016-05-20,494.67999999999995,116563,21065,20
25,2016-06-23,357.52000000000004,160985,14766,14
26,2016-06-25,298.60999999999996,96146,12351,13
27,2016-06-18,148.03,59796,5927,7
28,2016-06-10,164.10000000000002,60783,7150,5
29,2016-05-23,331.27000000000004,112397,13743,14
30,2016-05-09,281.25,106669,11761,11
31,2016-06-19,226.54999999999998,64137,9406,10
32,2016-05-27,261.59,62363,11038,11
33,2016-06-03,248.88000000000002,89242,10001,12
34,2016-06-16,253.23000000000002,85331,10256,12
35,2016-06-13,355.81,124107,14940,14
36,2016-05-12,413.6,73889,17140,20
37,2016-06-11,77.46000000000001,17968,2935,5
38,2016-05-15,146.13,45746,5928,7
39,2016-05-10,204.64000000000001,92963,8253,9
40,2016-06-01,207.14000000000001,67813,8563,9
41,2016-06-15,89.05,27990,3664,4
42,2016-05-19,144.10999999999999,43441,5644,8
43,2016-05-28,38.55,19413,1677,1
44,2016-05-30,40.96,7977,1689,2
45,2016-05-29,45.49,20847,2029,1
