,date,fare
0,2016-05-16,150.05
1,2016-05-19,210.66
2,2016-05-21,83.67
3,2016-06-23,57.629999999999995
4,2016-06-20,107.37
5,2016-05-10,162.56
6,2016-05-09,90.62
7,2016-06-21,99.55000000000001
8,2016-05-31,25.74
9,2016-05-24,46.18
10,2016-05-18,30.91
11,2016-06-01,135.51999999999998
12,2016-06-22,115.52999999999999
13,2016-05-13,66.67
14,2016-05-28,19.2
15,2016-05-02,23.8
16,2016-05-11,102.55
17,2016-06-25,61.459999999999994
18,2016-05-12,93.66999999999999
19,2016-06-24,52.33
20,2016-05-26,110.56000000000002
21,2016-05-20,82.4
22,2016-05-17,77.57
23,2016-05-04,37.37
24,2016-05-03,12.88
25,2016-05-27,30.9
