,date,fare
0,2016-06-18,158.07
1,2016-04-29,170.82999999999998
2,2016-06-09,134.82
3,2016-05-04,209.82
4,2016-05-16,286.78000000000003
5,2016-06-17,321.85
6,2016-05-18,138.13
7,2016-04-28,80.11
8,2016-05-23,282.45
9,2016-05-19,321.34000000000003
10,2016-05-06,183.27
11,2016-06-06,190.17
12,2016-05-20,226.31
13,2016-06-04,217.22
14,2016-05-12,238.18
15,2016-05-13,101.69000000000001
16,2016-06-20,264.77000000000004
17,2016-05-26,377.38999999999993
18,2016-06-13,295.14
19,2016-05-05,285.8
20,2016-06-11,197.5
21,2016-05-09,226.07999999999998
22,2016-04-30,175.98
23,2016-05-11,101.29
24,2016-05-27,356.84999999999997
25,2016-05-24,564.8099999999998
26,2016-05-21,207.36
27,2016-05-22,206.92000000000002
28,2016-06-10,247.79
29,2016-06-16,241.09
30,2016-05-01,31.739999999999995
31,2016-05-28,195.47000000000003
32,2016-05-10,190.19000000000003
33,2016-06-03,149.83999999999997
34,2016-05-02,311.89
