,date,fare,distance,duration,number of ride
0,2016-05-18,82.9,14919,3241,5
1,2016-05-20,174.50000000000003,55168,6755,10
2,2016-06-18,481.9800000000001,155933,19340,24
3,2016-06-24,405.31999999999994,128983,16118,21
4,2016-06-14,376.22,95980,15814,16
5,2016-05-27,430.8,170410,16956,22
6,2016-06-16,419.58000000000004,131718,17235,19
7,2016-06-03,554.6400000000001,195489,22847,24
8,2016-05-31,275.27,117587,11567,10
9,2016-05-19,111.93,14844,4561,6
10,2016-06-17,126.81,33022,5207,6
11,2016-05-21,442.05000000000007,174549,17905,20
12,2016-05-25,367.47999999999996,130957,15500,14
13,2016-06-05,268.4,91939,10804,13
14,2016-06-12,288.76,101528,11602,14
15,2016-06-21,397.97,124139,16357,18
16,2016-06-09,233.82,43535,9346,13
17,2016-06-25,254.46000000000004,87235,10306,12
18,2016-06-01,369.86000000000007,112846,15362,16
19,2016-05-22,315.87,87106,12728,16
20,2016-06-04,497.85,221324,20483,20
21,2016-06-22,218.20000000000002,76963,8488,12
22,2016-05-30,414.22999999999996,158872,16566,20
23,2016-06-19,409.19000000000005,190936,16271,19
24,2016-06-11,477.4499999999999,163385,18854,25
25,2016-05-14,17.36,3766,683,1
26,2016-06-02,239.60999999999999,74556,10013,10
27,2016-06-13,241.67000000000002,119538,10191,8
28,2016-06-07,137.44,69204,5699,5
29,2016-05-12,104.19,73498,4129,4
30,2016-05-28,128.76,42365,4655,9
31,2016-06-10,170.94999999999996,55951,6955,8
32,2016-05-09,22.56,4522,949,1
33,2016-05-16,85.65,36286,3623,3
34,2016-05-26,174.06,58283,7296,7
35,2016-05-24,209.60000000000002,88111,8155,11
36,2016-05-23,232.04000000000002,71728,9051,13
37,2016-06-20,229.29000000000002,87479,9579,9
38,2016-06-15,240.07999999999998,60623,9746,12
39,2016-06-26,67.32,47201,2589,3
40,2016-05-08,32.21,9162,1224,2
41,2016-05-17,56.42,18094,2228,3
42,2016-05-07,68.52,23971,2817,3
43,2016-05-10,32.78,4224,1289,2
44,2016-06-23,76.61,24514,3235,3
45,2016-05-11,28.55,20069,1151,1
