,date,fare
0,2016-05-05,124.39999999999998
1,2016-05-29,307.29
2,2016-05-07,234.21
3,2016-05-31,248.36
4,2016-05-28,104.85000000000001
5,2016-06-15,283.09
6,2016-05-14,150.99
7,2016-06-04,210.46000000000004
8,2016-05-19,105.94
9,2016-05-08,159.49
10,2016-04-30,280.62999999999994
11,2016-05-21,52.43
12,2016-06-03,206.52
13,2016-05-01,75.45
14,2016-06-10,290.43999999999994
15,2016-05-16,185.67
16,2016-05-11,241.55
17,2016-06-05,227.28
18,2016-05-12,97.97000000000001
19,2016-06-20,135.88
20,2016-05-25,85.95
21,2016-06-16,177.19
22,2016-05-17,176.14000000000001
23,2016-06-11,208.48999999999998
24,2016-05-02,233.95999999999998
25,2016-04-28,208.40999999999997
26,2016-04-29,256.14
27,2016-04-27,181.19
28,2016-06-01,181.84000000000003
29,2016-06-08,158.01000000000002
30,2016-05-26,124.69
31,2016-06-17,169.51999999999998
32,2016-06-12,135.88
33,2016-05-09,152.24
34,2016-05-06,289.61
35,2016-06-23,54.06
36,2016-06-25,33.69
37,2016-06-24,80.51
38,2016-06-18,202.59000000000003
39,2016-05-30,106.47000000000001
40,2016-06-09,206.66000000000003
41,2016-05-10,119.07000000000001
42,2016-05-04,195.88000000000002
43,2016-05-23,110.53
44,2016-06-13,81.88
45,2016-05-13,325.14
46,2016-04-26,324.48
47,2016-06-06,146.60999999999999
48,2016-06-07,208.64999999999998
49,2016-05-15,136.25
50,2016-06-19,35.04
51,2016-05-27,73.66000000000001
52,2016-05-24,137.76
53,2016-05-18,101.36
54,2016-06-22,135.83
55,2016-05-20,157.19
56,2016-05-03,86.67
57,2016-06-26,85.14000000000001
58,2016-06-14,129.85
59,2016-05-22,145.05
60,2016-06-02,47.879999999999995
