,date,fare
0,2016-05-22,45.89
1,2016-06-14,108.37
2,2016-05-31,119.39999999999999
3,2016-05-29,178.89
4,2016-05-15,314.00999999999993
5,2016-06-19,119.64999999999999
6,2016-05-21,296.46
7,2016-05-20,171.45000000000002
8,2016-05-04,314.37
9,2016-05-05,146.42
10,2016-05-12,51.99
11,2016-06-04,168.79
12,2016-06-20,78.7
13,2016-05-14,215.43
14,2016-05-03,103.24
15,2016-06-24,63.31
16,2016-06-05,201.01999999999998
17,2016-06-15,54.65
18,2016-06-16,181.22
19,2016-06-08,113.72999999999999
20,2016-06-02,55.89
21,2016-05-30,148.45
22,2016-06-25,160.62000000000003
23,2016-06-12,72.62
24,2016-05-11,172.41
25,2016-05-24,190.98
26,2016-06-03,182.86
27,2016-06-10,38.510000000000005
28,2016-05-25,97.16000000000001
29,2016-06-07,68.78
30,2016-05-19,74.33
31,2016-05-17,77.2
32,2016-05-06,92.91999999999999
33,2016-06-21,98.95
34,2016-05-13,112.13
35,2016-05-07,85.86
36,2016-05-09,310.08000000000004
37,2016-06-22,45.88
38,2016-05-28,50.27
39,2016-06-23,27.25
40,2016-05-27,64.43
41,2016-05-18,87.78
42,2016-05-23,17.69
43,2016-06-26,152.27
44,2016-05-10,43.03
45,2016-06-18,80.64
46,2016-06-17,19.88
47,2016-06-13,14.42
48,2016-06-01,66.48
