,date,fare,distance,duration,number of ride
0,2016-04-17,93.63,20949,4149,3
1,2016-06-06,110.8,25684,4815,4
2,2016-04-15,94.58,21008,3806,5
3,2016-05-23,33.6,2749,1342,2
4,2016-05-28,61.36,13292,2520,3
5,2016-06-04,45.57,11223,1906,2
6,2016-06-07,18.57,10982,695,1
7,2016-06-18,70.74000000000001,38532,3025,2
8,2016-06-23,16.65,2804,653,1
9,2016-06-26,11.05,2194,365,1
10,2016-06-21,21.15,4869,873,1
11,2016-05-15,50.69,11254,2173,2
12,2016-06-02,42.25,6828,1960,1
13,2016-06-24,36.15,22768,1528,1
14,2016-04-13,73.71000000000001,17880,3327,2
15,2016-05-20,27.33,5644,1190,1
16,2016-05-21,26.65,4206,1165,1
17,2016-06-05,23.28,5610,979,1
