,date,fare,distance,duration,number of ride
0,2016-05-21,300.30000000000007,54161,12151,16
1,2016-05-31,275.96,58622,10849,16
2,2016-05-29,226.54000000000002,124354,8781,11
3,2016-06-15,455.69000000000005,96713,18390,24
4,2016-05-12,396.9200000000001,117736,16738,16
5,2016-05-16,288.06,101667,11761,13
6,2016-06-09,300.63,74619,11435,19
7,2016-06-25,440.14999999999986,221957,17077,22
8,2016-06-22,287.69,113393,11071,16
9,2016-05-19,298.15999999999997,80205,12832,11
10,2016-06-05,348.28,107218,13885,18
11,2016-06-26,435.84999999999997,152345,16568,26
12,2016-06-24,69.75,13118,2372,6
13,2016-05-23,405.9000000000001,125787,16563,19
14,2016-05-14,308.53999999999996,69595,12471,16
15,2016-05-11,445.8499999999999,101029,18238,22
16,2016-06-01,471.46,216837,20116,15
17,2016-05-09,357.1600000000001,107242,13760,21
18,2016-05-25,282.2,55570,11784,13
19,2016-06-21,211.54,59609,8264,12
20,2016-06-16,371.56,111499,14286,22
21,2016-06-02,245.55,53134,9693,14
22,2016-06-23,215.59,104689,8349,11
23,2016-06-08,243.13,71202,9829,12
24,2016-06-11,349.0400000000001,150786,13418,19
25,2016-06-18,453.5199999999999,164640,17206,27
26,2016-05-02,293.25,127877,12236,11
27,2016-05-05,100.57,26910,3881,6
28,2016-05-24,194.32999999999998,37294,7917,10
29,2016-05-26,238.19,129659,9742,9
30,2016-05-03,276.85999999999996,76942,11156,14
31,2016-05-18,489.37,143663,20594,20
32,2016-05-10,301.05,80508,12003,16
33,2016-06-07,315.91999999999996,68149,12084,20
34,2016-06-04,306.48,149450,11599,17
35,2016-06-10,196.01999999999998,64698,7809,10
36,2016-05-04,199.9,53748,7894,11
37,2016-06-19,434.08,236754,17242,19
38,2016-05-28,243.88000000000002,69984,9486,14
39,2016-06-03,267.6,93426,11143,11
40,2016-05-06,349.32000000000005,159169,14547,13
41,2016-06-12,183.42,75887,6876,11
42,2016-05-20,424.72999999999996,84394,18232,17
43,2016-06-17,257.65999999999997,110155,10701,10
44,2016-05-13,245.26,76294,9513,14
45,2016-05-07,100.79,27852,3886,6
46,2016-05-08,46.68,33620,2000,1
47,2016-06-20,156.08,90898,6517,5
48,2016-05-27,58.61,45690,2341,2
49,2016-05-22,30.2,17552,1255,1
