,date,fare,distance,duration,number of ride
0,2016-05-16,150.55,82495,6288,5
1,2016-05-28,319.38,172617,12693,14
2,2016-05-20,410.38000000000005,178827,17592,13
3,2016-06-26,186.98000000000002,104450,7249,9
4,2016-06-22,236.82,98000,9700,10
5,2016-04-30,85.61000000000001,25060,3310,5
6,2016-06-25,224.77000000000004,63862,9119,11
7,2016-05-18,215.63,65419,9414,7
8,2016-05-27,115.85,24292,4697,6
9,2016-06-17,111.14,24192,4844,4
10,2016-04-19,320.34999999999997,83356,12598,18
11,2016-06-03,435.91,145727,18573,16
12,2016-06-24,175.70999999999998,49966,7442,7
13,2016-04-28,259.46000000000004,124317,11477,6
14,2016-06-23,167.12,110421,6757,6
15,2016-06-14,188.64000000000001,54574,7887,8
16,2016-04-27,208.96,51070,8191,12
17,2016-06-06,86.12,32615,3869,2
18,2016-06-21,287.64000000000004,64947,11414,16
19,2016-06-15,31.169999999999998,7444,1182,2
20,2016-06-04,145.98,49109,5700,8
21,2016-06-01,129.84,51956,5230,6
22,2016-06-18,73.5,49871,3088,2
23,2016-04-21,54.120000000000005,11811,2348,2
24,2016-05-12,93.14,31575,4047,3
25,2016-06-16,29.450000000000003,5598,1105,2
26,2016-05-26,145.08999999999997,25663,5430,10
27,2016-04-20,48.13,9981,1853,3
28,2016-06-02,182.03000000000003,93587,7656,6
29,2016-06-05,8.64,1537,244,1
30,2016-05-15,46.22,48776,1868,1
31,2016-05-25,76.59,7696,2963,5
32,2016-06-19,28.95,29964,1101,1
33,2016-05-14,38.71,16894,1508,2
34,2016-05-31,18.58,2926,557,2
35,2016-05-11,98.03,81309,4143,2
36,2016-05-03,62.89999999999999,10453,2033,6
37,2016-05-17,165.75,39815,6994,7
38,2016-05-23,23.11,8606,753,2
39,2016-05-02,19.1,4481,769,1
40,2016-05-04,10.47,2365,334,1
41,2016-04-18,42.61,7782,1776,2
42,2016-04-29,30.14,4758,1147,2
43,2016-04-26,34.69,6378,1373,2
