,date,fare
0,2016-04-28,49.830000000000005
1,2016-04-23,73.99000000000001
2,2016-06-12,315.71
3,2016-06-10,235.47
4,2016-04-29,28.37
5,2016-05-23,57.27
6,2016-05-18,93.78
7,2016-05-01,72.44999999999999
8,2016-06-08,136.44
9,2016-05-13,34.65
10,2016-06-17,207.4
11,2016-05-04,138.0
12,2016-06-16,256.23
13,2016-04-20,110.35
14,2016-05-11,193.05
15,2016-04-22,74.95
16,2016-06-21,62.809999999999995
17,2016-05-02,69.9
18,2016-06-11,183.07000000000002
19,2016-04-30,128.6
20,2016-05-30,116.16999999999999
21,2016-05-12,158.98000000000002
22,2016-05-25,256.29999999999995
23,2016-05-24,134.95
24,2016-05-07,99.77000000000001
25,2016-05-27,84.2
26,2016-04-25,23.35
27,2016-06-13,105.72
28,2016-04-14,7.3
29,2016-04-13,23.41
30,2016-06-09,221.17
31,2016-05-31,140.63
32,2016-05-06,110.92
33,2016-05-16,22.52
34,2016-06-01,68.14
35,2016-04-21,22.03
36,2016-06-18,94.77000000000001
37,2016-06-02,8.56
38,2016-05-08,155.51000000000002
39,2016-06-15,41.24
40,2016-06-07,26.91
41,2016-04-26,60.06
42,2016-05-28,52.76
43,2016-06-03,58.05
44,2016-05-26,13.89
45,2016-05-05,11.96
46,2016-04-24,68.08
47,2016-05-09,43.31
48,2016-06-20,54.62
49,2016-05-19,12.09
50,2016-06-22,16.71
