,date,fare,distance,duration,number of ride
0,2016-05-13,180.3,34215,7401,9
1,2016-05-12,160.63,47050,6284,9
2,2016-05-16,162.56,32756,6878,7
3,2016-05-20,134.07999999999998,38087,5746,5
4,2016-06-20,222.21000000000004,42860,8549,14
5,2016-06-01,195.48000000000002,52933,7669,11
6,2016-06-25,282.06,68165,11882,12
7,2016-05-31,108.13,17875,4340,6
8,2016-06-13,207.81,54045,8695,9
9,2016-06-18,209.65999999999997,39386,8115,13
10,2016-05-18,140.75,57729,5757,6
11,2016-06-17,171.10999999999996,59571,6937,8
12,2016-05-28,193.57,50321,7980,9
13,2016-05-27,67.41,12972,2642,4
14,2016-06-15,136.53,41630,5652,6
15,2016-06-24,193.0,37313,8238,8
16,2016-06-08,147.32,60910,6078,6
17,2016-06-06,101.19,20755,3957,6
18,2016-05-14,215.71999999999997,43660,8987,10
19,2016-06-03,180.3,34036,7404,9
20,2016-06-22,111.68999999999998,21428,4501,6
21,2016-06-11,142.8,30865,5665,8
22,2016-06-26,84.71,86243,3609,1
23,2016-06-10,133.01,20257,5426,7
24,2016-05-19,19.79,3790,810,1
