,date,fare
0,2016-06-02,207.31
1,2016-06-11,235.32
2,2016-05-26,113.03
3,2016-06-04,335.49000000000007
4,2016-05-23,150.66000000000003
5,2016-05-20,170.27
6,2016-05-05,171.00000000000003
7,2016-05-31,348.2100000000001
8,2016-04-09,277.22
9,2016-06-19,170.5
10,2016-06-10,399.29000000000013
11,2016-06-01,314.85
12,2016-04-08,114.57000000000002
13,2016-05-19,97.64
14,2016-06-24,122.77000000000001
15,2016-05-22,358.88
16,2016-06-09,339.88
17,2016-04-15,149.99
18,2016-05-04,260.86
19,2016-04-16,321.75
20,2016-05-15,217.01
21,2016-04-10,103.35000000000001
22,2016-04-30,246.01
23,2016-06-03,117.01000000000002
24,2016-06-23,217.78999999999996
25,2016-04-25,124.74000000000001
26,2016-05-06,202.49
27,2016-06-05,204.35
28,2016-05-10,100.62
29,2016-04-29,196.64
30,2016-06-18,334.67
31,2016-05-18,233.81
32,2016-05-11,287.93000000000006
33,2016-05-14,157.73
34,2016-04-27,192.81
35,2016-06-17,174.88
36,2016-06-06,238.18999999999997
37,2016-05-13,177.55
38,2016-05-25,147.11
39,2016-05-12,103.66000000000001
40,2016-05-07,424.31
41,2016-05-29,137.68
42,2016-05-30,154.18
43,2016-05-28,91.98
44,2016-06-25,134.13
45,2016-06-12,159.09
46,2016-05-01,142.25
47,2016-05-17,125.81
48,2016-05-24,121.24000000000001
49,2016-04-28,163.57000000000002
50,2016-04-06,90.92
51,2016-05-03,107.41
52,2016-04-26,339.54
53,2016-05-21,244.08999999999997
54,2016-06-15,39.19
55,2016-05-27,56.03
56,2016-05-08,26.8
57,2016-06-07,26.06
