,date,fare,distance,duration,number of ride
0,2016-06-25,473.09,176550,19120,22
1,2016-06-23,345.78,155247,14782,11
2,2016-06-09,105.74000000000001,51385,4368,4
3,2016-06-07,114.75999999999999,35880,4753,5
4,2016-05-19,144.92000000000002,28852,5986,7
5,2016-04-29,231.44,66227,9256,12
6,2016-04-28,46.81,11345,1579,4
7,2016-04-26,140.2,29212,5345,9
8,2016-06-24,366.83000000000004,106401,15249,16
9,2016-05-20,153.87,88090,6421,5
10,2016-05-21,126.76999999999998,45672,5114,6
11,2016-04-27,135.16000000000003,19856,5541,7
12,2016-04-22,133.96,55412,5615,5
13,2016-05-12,175.17,117390,7129,6
14,2016-05-27,120.35,47813,4960,5
15,2016-05-29,207.35,87956,8430,9
16,2016-05-05,196.27,78132,8118,8
17,2016-04-23,370.82,169000,15402,14
18,2016-05-10,153.94,95453,6568,4
19,2016-06-04,132.29,43278,5224,7
20,2016-05-06,200.46999999999997,93651,8031,9
21,2016-05-28,162.44,72283,6395,8
22,2016-04-25,127.12,39245,4983,7
23,2016-06-03,203.24,87026,8613,7
24,2016-06-18,161.12,71698,6329,8
25,2016-05-04,67.15,24044,2745,3
26,2016-06-10,150.64,44398,5977,8
27,2016-05-18,148.35,33672,6130,7
28,2016-06-01,130.0,59673,5183,6
29,2016-05-02,214.78,54169,8863,10
30,2016-05-07,87.5,36293,3524,4
31,2016-06-11,177.03999999999996,136025,7288,5
32,2016-06-08,67.21000000000001,23964,2749,3
33,2016-06-02,99.57,21080,4262,4
34,2016-06-15,74.69,11242,2838,5
35,2016-04-30,47.28,27818,1877,2
36,2016-05-17,169.32999999999998,78813,7099,6
37,2016-05-03,72.33,31814,2960,3
38,2016-05-13,151.69000000000003,80524,6362,5
