,date,fare,distance,duration,number of ride
0,2016-06-15,243.07000000000002,48293,10186,11
1,2016-04-15,133.15,26909,5385,7
2,2016-04-29,134.66,23285,5490,7
3,2016-06-22,332.02,124092,13894,13
4,2016-06-17,86.86000000000001,31299,3330,5
5,2016-04-25,174.49,47236,7397,7
6,2016-06-07,190.50000000000003,73926,7651,9
7,2016-06-13,159.96,27843,5994,11
8,2016-06-24,233.65,42019,9543,12
9,2016-06-02,213.3,76501,8627,10
10,2016-06-09,132.28,28141,5331,7
11,2016-06-10,160.03000000000003,31445,6365,9
12,2016-04-20,181.91,65534,7263,9
13,2016-06-06,137.81,46282,5686,6
14,2016-06-16,171.51000000000002,32532,6956,9
15,2016-05-27,171.72000000000003,65943,7315,6
16,2016-06-20,172.23000000000002,36812,6962,9
17,2016-06-08,128.2,51793,5341,5
18,2016-04-18,154.15,46164,6344,7
19,2016-06-21,80.06,17328,3271,4
20,2016-04-22,112.43,19819,4550,6
21,2016-06-23,216.63000000000005,62692,8899,10
22,2016-06-01,185.52000000000004,32415,7101,12
23,2016-05-02,156.11,27565,6384,8
24,2016-05-06,121.12,25127,4966,6
25,2016-06-14,129.67,27217,5006,8
26,2016-04-27,90.82,22019,3603,5
27,2016-06-03,117.36,48334,4800,5
28,2016-04-19,78.96,16707,3022,5
