,date,fare
0,2016-05-15,110.27000000000001
1,2016-05-17,216.89000000000001
2,2016-04-21,270.49999999999994
3,2016-05-27,301.25
4,2016-06-11,285.5
5,2016-06-26,153.99
6,2016-06-25,244.47999999999996
7,2016-05-14,248.09
8,2016-05-21,366.01
9,2016-06-22,320.01
10,2016-05-16,109.52
11,2016-05-25,226.16
12,2016-04-05,210.68
13,2016-05-22,274.67999999999995
14,2016-06-04,298.56
15,2016-05-19,214.88000000000002
16,2016-06-23,158.49
17,2016-04-06,200.14000000000001
18,2016-04-02,300.40999999999997
19,2016-04-19,190.76
20,2016-06-18,234.53000000000003
21,2016-05-28,264.88
22,2016-04-22,410.88999999999993
23,2016-04-17,245.81999999999996
24,2016-06-07,149.34
25,2016-05-24,236.51
26,2016-06-10,248.32000000000002
27,2016-05-29,284.34
28,2016-06-01,296.2699999999999
29,2016-05-20,347.31
30,2016-04-20,222.23000000000002
31,2016-04-08,277.08000000000004
32,2016-06-17,245.22
33,2016-04-23,249.36
34,2016-05-26,189.13
35,2016-05-18,296.03999999999996
36,2016-06-02,342.09000000000003
37,2016-06-03,489.02000000000004
38,2016-04-10,200.42
39,2016-06-08,393.72999999999996
40,2016-04-01,196.53
41,2016-06-13,174.16
42,2016-04-09,179.14000000000001
43,2016-06-21,79.89999999999999
44,2016-06-05,219.55
45,2016-04-03,221.06000000000003
46,2016-06-12,111.88000000000001
47,2016-06-24,299.28
48,2016-05-13,193.48999999999995
49,2016-04-16,310.96999999999997
50,2016-04-15,272.59999999999997
51,2016-03-31,196.10999999999999
52,2016-06-16,194.89000000000001
53,2016-06-15,53.53
54,2016-04-07,201.93999999999997
55,2016-06-09,190.37
56,2016-04-12,28.919999999999998
57,2016-03-30,61.349999999999994
58,2016-06-19,71.35999999999999
