,date,fare,distance,duration,number of ride
0,2016-04-05,270.28999999999996,113166,11339,10
1,2016-04-09,391.68000000000006,75037,15596,22
2,2016-04-06,354.39000000000004,72266,14844,16
3,2016-04-29,223.72,42848,9215,11
4,2016-04-10,265.53000000000003,88592,10679,13
5,2016-06-09,222.03,40504,9534,9
6,2016-04-01,296.42999999999995,63065,12220,14
7,2016-04-19,154.97,45865,6585,6
8,2016-06-03,217.45000000000002,65905,8528,12
9,2016-04-23,345.3,86593,14072,17
10,2016-05-26,149.53,34907,6183,7
11,2016-05-11,122.60000000000002,16575,4909,7
12,2016-06-16,133.95999999999998,27481,5424,7
13,2016-05-15,92.91999999999999,19528,3730,5
14,2016-03-29,101.37,17408,4187,5
15,2016-04-13,225.74000000000004,58223,9015,12
16,2016-05-20,170.43,43827,7405,6
17,2016-04-07,153.21,27791,6230,8
18,2016-06-10,176.17,29227,7222,9
19,2016-04-20,255.83,49156,10845,11
20,2016-06-04,83.56,15127,3077,6
21,2016-04-17,400.62,131428,16638,17
22,2016-04-26,300.75,74391,12813,12
23,2016-05-08,189.85,33991,7902,9
24,2016-05-01,245.33000000000004,101907,10116,10
25,2016-03-30,196.11999999999998,36254,8213,9
26,2016-04-15,303.22999999999996,79533,12709,13
27,2016-05-14,190.37999999999997,56141,7576,10
28,2016-04-22,354.43,66654,14887,16
29,2016-05-22,127.61000000000001,25629,5105,7
30,2016-06-18,72.25999999999999,16721,2868,4
31,2016-05-03,173.02,32600,7230,8
32,2016-04-27,209.67,52950,8214,12
33,2016-06-01,196.04,48258,8123,9
34,2016-04-28,90.83000000000001,29296,3747,4
35,2016-04-08,133.38,29644,5378,7
36,2016-05-05,48.54,7033,2091,2
37,2016-05-25,318.16999999999996,69835,13168,15
38,2016-05-04,171.8,32714,7165,8
39,2016-06-05,202.28999999999996,65581,8130,10
40,2016-05-10,165.73000000000002,63534,7411,4
41,2016-04-12,125.30000000000001,24165,5387,5
42,2016-05-21,239.09999999999997,53792,9939,11
43,2016-04-30,311.85999999999996,73312,13206,13
44,2016-04-16,297.14000000000004,64118,12306,14
45,2016-04-14,173.35000000000002,47881,7333,7
46,2016-05-12,127.64000000000001,22427,5325,6
47,2016-05-27,86.08000000000001,28211,3507,4
48,2016-06-02,219.24,45288,8964,11
49,2016-06-08,59.07,12034,2409,3
50,2016-05-19,104.98,34359,4254,5
51,2016-05-06,182.22,50717,7385,9
52,2016-04-24,12.83,1641,462,1
53,2016-03-31,132.69,53578,5307,6
54,2016-05-30,54.150000000000006,17702,2308,2
55,2016-05-13,125.44,34416,5321,5
56,2016-05-17,91.08,16611,3655,5
57,2016-06-11,46.25,14699,1721,3
58,2016-05-07,168.07000000000002,29842,6795,9
59,2016-04-03,80.59,15370,3508,3
60,2016-05-24,64.21000000000001,10016,2496,4
61,2016-06-07,75.38,14753,3241,3
62,2016-05-31,68.80000000000001,15911,2889,3
63,2016-04-02,36.14,7066,1444,2
64,2016-04-21,82.96000000000001,26566,3552,3
65,2016-06-19,21.56,5491,890,1
