,date,fare,distance,duration,number of ride
0,2016-05-13,337.65,64916,13436,19
1,2016-05-24,232.08,55003,8978,14
2,2016-06-03,213.98000000000002,58549,8203,13
3,2016-06-18,235.64000000000001,85679,9531,11
4,2016-05-31,157.52,60131,6224,8
5,2016-05-26,391.1799999999999,149135,16019,17
6,2016-06-16,87.69999999999999,35934,3537,4
7,2016-05-07,158.47,75514,6164,8
8,2016-05-14,69.06,28703,2616,4
9,2016-06-20,254.04,108534,9937,13
10,2016-05-27,142.12,41471,5359,9
11,2016-06-06,274.69,70511,10894,15
12,2016-06-02,145.05,40747,5125,11
13,2016-05-20,187.80000000000004,30817,7622,10
14,2016-06-15,112.61999999999999,58533,4480,5
15,2016-06-09,160.9,47216,6884,6
16,2016-05-28,347.56,245099,13843,13
17,2016-06-04,241.26,55203,9062,16
18,2016-06-01,256.89000000000004,72272,9561,17
19,2016-06-05,173.98000000000002,83385,6917,8
20,2016-05-22,259.73999999999995,68743,10519,13
21,2016-06-19,208.04000000000002,85297,7898,12
22,2016-06-25,329.14,75910,13305,17
23,2016-06-13,339.47,117756,13123,19
24,2016-06-24,377.62,71279,16063,16
25,2016-05-15,441.32,133793,17768,22
26,2016-06-08,323.23999999999995,85910,12730,18
27,2016-05-23,71.07000000000001,15509,2619,5
28,2016-06-07,195.92,55907,7867,10
29,2016-06-14,119.19,62717,4402,7
30,2016-05-03,67.39,23281,2763,3
31,2016-05-08,273.15000000000003,72722,10407,17
32,2016-06-10,383.56999999999994,194945,15296,17
33,2016-06-11,187.64999999999998,73609,6918,12
34,2016-06-22,122.2,31667,4976,6
35,2016-06-17,268.63,130101,10739,12
36,2016-05-21,355.05000000000007,92840,14536,17
37,2016-05-30,193.45000000000005,93704,7664,9
38,2016-05-01,29.96,17605,1242,1
39,2016-05-25,76.46,26742,3016,4
40,2016-05-06,27.58,6624,1196,1
41,2016-06-21,119.28999999999999,45917,4723,6
42,2016-05-02,17.46,6213,671,1
