,date,fare,distance,duration,number of ride
0,2016-06-17,78.71,38559,3049,4
1,2016-06-24,124.83,18093,5210,6
2,2016-05-27,75.95,36900,3112,3
3,2016-06-08,151.42,80174,6155,6
4,2016-06-05,195.53,84301,8231,7
5,2016-06-16,172.60000000000002,79673,6872,8
6,2016-05-17,297.64,82558,11810,16
7,2016-05-06,108.65,62586,4440,4
8,2016-05-24,192.68999999999997,67313,7226,12
9,2016-06-25,159.2,27478,6740,7
10,2016-06-12,113.24000000000001,64338,4471,5
11,2016-05-13,230.25,110609,9267,10
12,2016-05-14,133.91,34983,5759,5
13,2016-05-16,11.51,1247,396,1
14,2016-06-13,148.10999999999999,120475,5890,5
15,2016-06-14,72.66,26423,2820,4
16,2016-05-31,86.99,31747,3334,5
17,2016-05-11,50.79,26043,2073,2
18,2016-06-21,145.55,57955,6006,6
19,2016-05-28,248.34,78907,9850,13
20,2016-06-01,101.39,32358,4081,5
21,2016-05-23,59.43000000000001,33674,2273,3
22,2016-05-26,65.4,24478,2455,4
23,2016-05-15,89.22,50054,3711,3
24,2016-06-18,89.88,24117,3735,4
25,2016-05-18,22.16,5068,729,2
26,2016-05-12,109.52,36843,4473,5
27,2016-06-09,154.4,49592,6332,7
28,2016-06-20,132.74,66208,5475,5
29,2016-06-07,39.22,14576,1551,2
30,2016-06-26,36.08,9049,1427,2
31,2016-06-22,91.39,48039,3448,5
32,2016-05-29,107.19,25075,4631,4
33,2016-06-04,40.36,13363,1619,2
34,2016-06-19,85.47,47144,3536,3
35,2016-05-20,41.58,11467,1696,2
36,2016-06-15,34.1,16478,1270,2
37,2016-05-05,105.5,28165,4521,4
38,2016-06-06,32.37,8865,1430,1
39,2016-06-02,15.84,4177,601,1
