,date,fare,distance,duration,number of ride
0,2016-05-20,212.77999999999997,70089,8058,13
1,2016-05-26,157.42999999999998,35565,6395,8
2,2016-05-12,209.46,63764,8517,10
3,2016-04-06,98.00999999999999,22008,3391,8
4,2016-06-02,217.79000000000002,80832,9025,9
5,2016-05-06,250.37,92807,10249,11
6,2016-05-24,153.57,87558,6409,5
7,2016-05-03,234.14999999999998,82020,9479,11
8,2016-06-07,184.08,70585,7536,8
9,2016-04-28,270.88,78219,11032,13
10,2016-05-10,259.66,90100,10948,10
11,2016-05-02,40.19,7210,1263,4
12,2016-06-10,281.54,78552,10802,17
13,2016-05-19,189.35,57811,8097,7
14,2016-05-18,170.77,42317,6651,10
15,2016-04-14,108.97000000000001,21471,3967,8
16,2016-05-27,247.54999999999995,90494,9530,14
17,2016-04-29,227.95,67118,8871,13
18,2016-05-21,158.79,31122,6693,7
19,2016-06-22,212.34,60476,8494,11
20,2016-04-20,193.09,53367,7150,13
21,2016-06-19,16.52,4949,631,1
22,2016-06-01,239.17,93368,10052,9
23,2016-06-21,150.14999999999998,54159,5883,8
24,2016-04-27,218.35999999999999,80904,9446,7
25,2016-04-12,191.74999999999997,92282,7781,8
26,2016-04-08,126.50999999999999,30998,4814,8
27,2016-06-05,50.32,17753,1912,3
28,2016-05-04,237.98999999999998,120954,9989,8
29,2016-06-13,66.33,28623,2670,3
30,2016-05-25,123.94,22955,4933,7
31,2016-06-20,332.78,111457,13829,14
32,2016-05-31,181.32999999999996,79793,7131,9
33,2016-06-03,340.7,130177,14108,14
34,2016-05-05,227.67999999999998,70380,9421,10
35,2016-04-15,281.53999999999996,66185,11085,16
36,2016-05-11,111.57,27419,4256,7
37,2016-04-22,217.26999999999995,76227,8248,13
38,2016-06-09,175.91,44125,6319,13
39,2016-04-26,89.05,17421,3348,6
40,2016-04-30,53.72,24720,2235,2
41,2016-04-05,53.050000000000004,16222,2065,3
42,2016-05-17,170.57999999999998,84095,6930,7
43,2016-05-16,154.08,29171,6070,9
44,2016-04-07,133.82,61318,5371,6
45,2016-06-25,95.51999999999998,36078,3553,6
46,2016-05-01,50.22,16713,1914,3
47,2016-04-19,201.18999999999997,53313,7378,14
48,2016-05-22,58.58,19283,2332,3
49,2016-05-13,209.41000000000003,56818,8173,12
50,2016-06-24,171.28,56266,6774,9
51,2016-06-06,70.98,40598,2827,3
52,2016-06-08,159.66,43997,6059,10
53,2016-04-11,91.88,16147,3114,8
54,2016-06-17,80.61,29931,3209,4
55,2016-04-21,186.34999999999997,57590,7551,9
56,2016-06-14,60.63,32087,2347,3
57,2016-05-23,66.24000000000001,14894,2567,4
58,2016-04-13,76.59,18966,3078,4
59,2016-06-16,55.14,21337,2138,3
60,2016-06-23,93.36,34871,3840,4
61,2016-06-11,77.87,26263,2897,5
62,2016-04-25,26.85,7559,956,2
63,2016-04-23,11.54,2303,390,1
