,date,fare,distance,duration,number of ride
0,2016-06-02,145.54000000000002,49678,6066,6
1,2016-05-24,212.9,38888,8483,12
2,2016-05-23,235.67000000000002,68685,9459,12
3,2016-06-25,323.96999999999997,73689,14421,10
4,2016-06-14,394.81999999999994,76422,16337,19
5,2016-06-21,297.88,111779,12006,14
6,2016-06-07,213.9,51805,8443,12
7,2016-06-05,252.19,101566,10868,8
8,2016-06-06,235.36999999999998,52311,9951,10
9,2016-06-22,295.65,52617,12311,14
10,2016-06-15,264.71,50724,10906,13
11,2016-06-23,241.04,101168,9702,11
12,2016-05-30,238.89999999999998,47596,9191,15
13,2016-06-19,304.14000000000004,66556,12850,13
14,2016-06-11,146.73000000000002,26651,6096,7
15,2016-05-15,158.93,59413,6694,6
16,2016-05-17,236.78,64629,9545,12
17,2016-05-14,134.01,24448,5644,6
18,2016-05-16,268.21,52274,11077,13
19,2016-06-10,190.62,54011,8191,7
20,2016-06-01,298.18,64721,12356,14
21,2016-05-28,203.13000000000002,54494,8253,10
22,2016-06-24,257.61,61146,11048,10
23,2016-06-18,247.16999999999996,66601,10855,8
24,2016-06-17,287.06,87425,12397,10
25,2016-05-27,165.06,30153,7027,7
26,2016-06-03,228.39999999999998,87723,9921,7
27,2016-05-13,216.24000000000004,61119,9086,9
28,2016-06-09,242.3,68728,10391,9
29,2016-05-21,238.35999999999996,42235,9395,14
30,2016-05-19,340.92,84484,14446,14
31,2016-05-20,310.58,48613,12922,15
32,2016-05-12,123.07999999999998,14904,5337,5
33,2016-05-26,117.02000000000001,41468,5027,4
34,2016-05-11,35.91,3893,1650,1
