,date,fare
0,2016-06-18,333.02
1,2016-06-02,220.33
2,2016-05-15,224.27
3,2016-05-14,305.58
4,2016-05-22,121.89
5,2016-06-12,33.29
6,2016-05-16,329.19000000000005
7,2016-06-06,251.34000000000003
8,2016-06-20,151.93
9,2016-06-10,181.40000000000003
10,2016-06-13,216.07
11,2016-05-21,246.23999999999995
12,2016-06-19,124.19999999999999
13,2016-06-16,127.65
14,2016-06-11,160.59
15,2016-06-17,164.49
16,2016-06-22,116.49000000000002
17,2016-06-24,247.20999999999998
18,2016-06-23,183.44
19,2016-05-20,368.18
20,2016-05-13,215.10000000000002
21,2016-05-19,143.76
22,2016-06-09,160.40999999999997
23,2016-06-14,142.29
24,2016-06-25,266.26
25,2016-06-07,57.53
26,2016-06-01,28.22
27,2016-05-18,73.66
28,2016-05-24,57.980000000000004
29,2016-06-08,156.93
