,date,fare,distance,duration,number of ride
0,2016-05-06,150.38000000000002,62033,6034,7
1,2016-05-09,156.88,70642,6312,7
2,2016-04-25,108.85,24214,4068,7
3,2016-05-14,68.67000000000002,12297,2295,6
4,2016-06-11,285.99,99245,11474,14
5,2016-04-28,258.35,68206,10450,13
6,2016-06-17,180.03,35664,6791,12
7,2016-05-30,215.60999999999999,96768,8799,9
8,2016-06-19,144.13,59814,6115,5
9,2016-05-28,109.56,22281,4579,5
10,2016-05-25,202.4,83853,8788,6
11,2016-06-09,238.53999999999996,62870,9257,14
12,2016-06-26,99.11,28854,3987,5
13,2016-05-12,140.60999999999999,60310,5928,5
14,2016-06-06,169.76000000000002,31711,6479,11
15,2016-06-04,248.34,50649,9660,15
16,2016-06-15,177.95,53890,7334,8
17,2016-05-04,136.39,22563,5390,8
18,2016-04-30,133.94,47404,5085,8
19,2016-05-13,130.77,68004,5164,6
20,2016-05-16,269.03999999999996,71705,10786,14
21,2016-05-19,311.24,62515,12466,17
22,2016-06-05,184.97,84089,7682,7
23,2016-06-21,179.29999999999998,67431,7504,7
24,2016-06-02,63.28,14956,2412,4
25,2016-05-05,149.61999999999998,55229,6239,6
26,2016-05-07,113.89,32240,4538,6
27,2016-06-10,151.93,31449,5942,9
28,2016-05-26,265.09,68874,10797,13
29,2016-04-29,162.51999999999998,39966,6434,9
30,2016-05-23,171.24,53727,7182,7
31,2016-06-16,247.93,73325,10065,12
32,2016-06-24,145.35,29448,5808,8
33,2016-05-24,108.72,34053,4451,5
34,2016-05-11,169.05,64553,7185,6
35,2016-06-20,118.26,29003,4790,6
36,2016-05-02,133.46,42834,5288,7
37,2016-04-27,128.2,22081,4661,9
38,2016-06-25,178.92000000000002,41769,7863,6
39,2016-06-08,139.12,35442,5636,7
40,2016-06-22,112.3,19706,4545,6
41,2016-06-13,117.75,37362,4703,6
42,2016-06-18,97.88,25837,4140,4
43,2016-05-08,9.25,1152,279,1
44,2016-04-26,36.010000000000005,9330,1421,2
45,2016-05-20,7.61,84,201,1
