,date,fare,distance,duration,number of ride
0,2016-05-28,139.10999999999999,87771,5849,4
1,2016-06-21,123.6,71991,5544,2
2,2016-06-07,173.77,124766,7002,6
3,2016-06-10,120.89,69933,5026,4
4,2016-06-12,22.24,14545,861,1
5,2016-05-19,72.11,12314,3088,3
6,2016-05-31,26.11,8485,910,2
7,2016-06-05,50.56,29809,2034,2
8,2016-05-20,123.28999999999999,74845,4920,5
9,2016-05-16,32.02,3990,1251,2
10,2016-05-17,142.79,51687,5712,7
11,2016-05-11,9.99,2170,310,1
12,2016-05-07,21.08,5518,865,1
13,2016-05-08,40.61,15223,1619,2
14,2016-06-11,77.15,53842,3054,3
15,2016-06-02,20.43,3434,846,1
16,2016-05-26,39.36,9437,1595,2
17,2016-05-14,26.06,11387,1083,1
18,2016-05-13,51.37,43386,2175,1
