,date,fare
0,2016-06-03,116.88000000000001
1,2016-05-05,10.6
2,2016-05-26,123.97
3,2016-06-21,236.65
4,2016-06-05,132.23000000000002
5,2016-06-13,55.61
6,2016-05-20,19.08
7,2016-05-19,257.99
8,2016-06-22,98.34
9,2016-06-18,69.42999999999999
10,2016-06-08,102.24000000000001
11,2016-05-18,46.53
12,2016-05-31,119.23
13,2016-05-12,41.42
14,2016-05-09,35.660000000000004
15,2016-06-01,139.47
16,2016-05-23,231.90000000000003
17,2016-05-27,169.02
18,2016-06-02,162.26
19,2016-06-23,212.42000000000002
20,2016-06-16,151.78000000000003
21,2016-05-11,89.54
22,2016-06-11,114.55
23,2016-05-24,57.86
24,2016-06-24,87.58
25,2016-06-09,133.24
26,2016-06-06,66.72
27,2016-05-17,54.06
28,2016-06-26,51.99
29,2016-06-25,80.85000000000001
30,2016-06-04,91.78
31,2016-06-10,57.72
32,2016-05-25,178.47
33,2016-06-14,93.53
34,2016-05-04,38.16
35,2016-05-21,14.74
36,2016-06-20,15.14
37,2016-05-13,52.38
38,2016-05-29,13.65
