,date,fare,distance,duration,number of ride
0,2016-04-08,145.72000000000003,18972,6294,6
1,2016-04-09,100.37,28341,4252,4
2,2016-05-02,97.1,17312,3769,6
3,2016-04-28,55.129999999999995,12826,2394,2
4,2016-04-12,205.27,92494,8681,7
5,2016-04-11,104.89,19833,4548,4
6,2016-06-14,35.59,4433,1434,2
7,2016-05-25,49.370000000000005,8800,2122,2
8,2016-05-04,115.30000000000001,26396,4654,6
9,2016-04-10,111.89,29057,4652,5
10,2016-05-19,163.27,32693,7111,6
11,2016-06-24,48.15,7059,1875,3
12,2016-04-25,45.199999999999996,9567,1703,3
13,2016-05-06,175.37,48698,7628,6
14,2016-04-14,52.5,20624,2005,3
15,2016-06-20,81.3,13687,3362,4
16,2016-05-15,72.91,17155,2899,4
17,2016-04-07,180.90000000000003,48289,7920,6
18,2016-04-06,47.33,8978,2014,2
19,2016-06-15,80.03,13030,3496,3
20,2016-04-13,19.39,4602,783,1
21,2016-05-18,153.91000000000003,48615,6314,7
22,2016-04-27,197.46999999999997,41514,8246,9
23,2016-05-07,94.2,44639,3814,4
24,2016-06-23,115.88000000000001,24271,5286,3
25,2016-05-27,81.69,12211,3588,3
26,2016-05-13,125.46000000000001,29843,5158,6
27,2016-04-29,38.35,6477,1563,2
28,2016-04-18,92.88,7284,4207,3
29,2016-05-16,52.47,10864,2073,3
30,2016-05-05,95.17999999999999,18111,4054,4
31,2016-04-26,74.17999999999999,11193,3008,4
32,2016-05-26,70.3,12448,2796,4
33,2016-05-17,97.39,19066,3967,5
34,2016-06-21,100.66,17641,4148,5
35,2016-05-10,78.73,19727,3380,3
36,2016-04-30,40.42,7213,1471,3
37,2016-05-14,53.35,18551,2260,2
38,2016-04-15,76.97,15607,3122,4
39,2016-05-12,42.54,6904,1583,3
40,2016-06-09,29.37,5912,1099,2
41,2016-06-22,36.07,3815,1463,2
42,2016-05-31,75.89,29242,3164,3
43,2016-06-08,138.6,33613,6209,4
44,2016-05-24,40.57,9161,1660,2
45,2016-05-11,69.98,10244,2991,3
46,2016-04-05,22.46,5208,939,1
47,2016-06-16,25.69,3445,1120,1
48,2016-05-20,41.52,22914,1807,1
49,2016-04-16,14.58,2416,548,1
