,date,fare,distance,duration,number of ride
0,2016-06-13,124.04,47638,4763,7
1,2016-06-11,323.69000000000005,126645,13246,14
2,2016-05-21,152.97,51464,6049,8
3,2016-05-08,164.46,95277,6336,8
4,2016-06-22,106.84,27335,4343,5
5,2016-04-26,115.36,29620,4438,7
6,2016-05-24,118.88999999999999,23835,4663,7
7,2016-06-06,261.65000000000003,98753,10599,12
8,2016-04-29,148.69,71037,6077,6
9,2016-06-02,147.67,41999,5644,9
10,2016-06-25,263.15,97359,10492,13
11,2016-05-31,124.06,63161,4849,6
12,2016-05-14,245.33999999999997,113187,9646,12
13,2016-05-02,36.34,8380,1445,2
14,2016-06-16,157.88,88665,6822,4
15,2016-05-01,280.18,145028,11040,13
16,2016-06-26,126.00999999999999,27913,5006,7
17,2016-04-30,152.99,58110,6198,7
18,2016-05-04,68.18,37294,2704,3
19,2016-04-19,107.56,33042,4202,6
20,2016-04-25,133.51,42036,5101,8
21,2016-05-26,15.32,3736,577,1
22,2016-06-12,122.06000000000002,52426,4373,8
23,2016-04-23,190.06000000000003,68151,7669,9
24,2016-05-22,114.98,44987,4504,6
25,2016-05-03,93.24,65293,4008,2
26,2016-06-19,204.73999999999998,92458,8456,8
27,2016-05-07,320.59999999999997,157193,12671,15
28,2016-05-05,109.0,76014,4558,3
29,2016-06-05,237.14000000000001,87141,9403,12
30,2016-04-28,26.11,13823,1068,1
31,2016-04-20,142.26,80703,6064,4
32,2016-05-28,187.20999999999998,108399,7429,8
33,2016-04-22,73.01,11604,2749,5
34,2016-05-15,220.89999999999995,101582,8845,10
35,2016-04-24,230.29,159785,9310,8
36,2016-06-14,96.86,58144,4052,3
37,2016-05-29,103.24,20489,3675,8
38,2016-04-27,70.94,30892,2698,4
39,2016-05-11,172.29000000000002,71196,6720,9
40,2016-05-19,82.8,46618,3205,4
41,2016-05-25,206.41,131301,9050,4
42,2016-05-18,151.52,51070,5389,11
43,2016-06-17,62.94,12034,2415,4
44,2016-06-10,54.7,22035,2501,1
45,2016-06-08,49.53,23672,2024,2
46,2016-06-04,206.73999999999998,72787,8507,9
47,2016-05-20,152.67000000000002,61496,6157,7
48,2016-06-24,29.61,9416,1282,1
49,2016-05-06,125.10999999999999,27624,4961,7
50,2016-06-21,167.08,50354,6597,9
51,2016-06-03,30.86,13086,1321,1
52,2016-06-18,181.99,60186,7055,10
53,2016-05-12,114.76,73734,4875,3
54,2016-05-27,25.87,3974,930,2
