,date,fare
0,2016-04-26,276.04
1,2016-05-02,134.67
2,2016-05-17,198.83
3,2016-05-21,244.14999999999998
4,2016-05-16,269.54
5,2016-04-29,109.78999999999999
6,2016-05-09,48.46
7,2016-06-02,174.70000000000002
8,2016-04-27,140.54
9,2016-05-12,97.21
10,2016-05-13,168.99
11,2016-05-04,275.63
12,2016-04-20,166.81
13,2016-05-10,142.31
14,2016-05-18,92.39000000000001
15,2016-05-15,113.53
16,2016-05-14,260.29999999999995
17,2016-06-03,275.68
18,2016-05-06,111.22
19,2016-05-08,157.24
20,2016-06-10,178.29000000000002
21,2016-05-07,91.50999999999999
22,2016-04-30,214.82999999999998
23,2016-06-01,47.099999999999994
24,2016-05-19,266.24999999999994
25,2016-04-21,70.32
26,2016-05-03,70.51
27,2016-05-20,117.27
28,2016-06-08,38.28
29,2016-04-22,73.96000000000001
30,2016-06-09,23.15
31,2016-05-05,42.269999999999996
