,date,fare,distance,duration,number of ride
0,2016-05-08,173.25,43492,6968,9
1,2016-06-22,247.21000000000004,90888,10293,10
2,2016-06-05,25.44,15069,1024,1
3,2016-06-07,282.65,141786,12170,8
4,2016-05-06,143.89,42093,6229,5
5,2016-06-04,215.06,32626,8640,12
6,2016-06-17,84.15,21364,3260,5
7,2016-05-10,270.58,75569,12013,8
8,2016-05-13,327.13,118171,13877,12
9,2016-06-01,135.44,36910,5629,6
10,2016-04-27,127.12,65640,5186,5
11,2016-05-17,291.03999999999996,64921,11787,15
12,2016-05-11,246.94000000000003,75565,10193,11
13,2016-05-25,267.24,104275,11046,11
14,2016-06-25,171.47,75076,6846,8
15,2016-05-31,310.88,74986,12750,15
16,2016-05-24,292.44,114541,12289,11
17,2016-06-14,271.86,55112,11051,14
18,2016-06-23,231.64000000000001,82282,9933,8
19,2016-04-29,292.19,82223,12310,12
20,2016-05-18,92.63,32809,3816,4
21,2016-05-05,135.29000000000002,39555,5799,5
22,2016-04-28,247.29999999999998,181366,10631,5
23,2016-04-26,86.22,19729,3575,4
24,2016-06-26,328.0,78153,14740,9
25,2016-05-20,52.870000000000005,9191,2106,3
26,2016-05-23,38.93,5227,1603,2
27,2016-05-07,39.12,13482,1358,3
28,2016-06-08,110.32,52415,4403,5
29,2016-06-24,45.5,10129,1910,2
30,2016-05-12,106.39,59821,4342,4
31,2016-05-19,33.47,6048,1312,2
32,2016-05-28,66.31,27063,2680,3
33,2016-05-27,55.84,40934,2230,2
34,2016-05-26,30.04,8758,1309,1
35,2016-05-09,13.94,3488,507,1
