,date,fare
0,2016-06-04,159.23
1,2016-06-20,149.72000000000003
2,2016-05-11,286.73
3,2016-05-17,104.09
4,2016-06-03,109.69
5,2016-04-21,257.51
6,2016-04-23,105.72
7,2016-05-07,163.51999999999998
8,2016-05-13,288.89000000000004
9,2016-05-05,110.38
10,2016-05-19,261.19999999999993
11,2016-04-27,202.8
12,2016-05-21,194.22000000000003
13,2016-06-07,189.67999999999998
14,2016-04-26,128.14
15,2016-05-22,151.47
16,2016-05-06,122.98000000000002
17,2016-05-12,382.81
18,2016-05-15,16.15
19,2016-06-09,196.25
20,2016-06-05,150.4
21,2016-06-06,73.35
22,2016-05-14,205.31
23,2016-06-01,136.57
24,2016-05-18,100.27
25,2016-06-08,153.35
26,2016-06-11,89.13
27,2016-05-20,196.95000000000002
28,2016-05-10,72.75999999999999
29,2016-04-22,148.03
30,2016-04-24,73.49000000000001
31,2016-04-25,58.59
32,2016-05-09,125.2
33,2016-05-08,50.03
34,2016-05-23,97.21
35,2016-05-24,64.29
36,2016-06-10,94.46000000000001
37,2016-05-16,144.79999999999998
38,2016-06-02,99.43
