,date,fare
0,2016-05-30,279.66999999999996
1,2016-05-12,215.67
2,2016-04-08,48.04
3,2016-03-30,65.73
4,2016-03-29,38.980000000000004
5,2016-05-17,150.86999999999998
6,2016-05-25,403.4
7,2016-04-13,80.4
8,2016-05-27,98.84
9,2016-06-08,109.67999999999999
10,2016-04-25,28.5
11,2016-05-21,198.89000000000001
12,2016-05-19,55.99
13,2016-04-26,75.9
14,2016-04-16,132.73
15,2016-06-14,457.53999999999996
16,2016-05-28,362.38
17,2016-05-22,24.06
18,2016-06-18,144.43
19,2016-05-23,177.12
20,2016-05-01,331.18
21,2016-06-11,157.76999999999998
22,2016-06-09,230.45999999999998
23,2016-06-19,243.20000000000002
24,2016-06-12,66.19
25,2016-05-02,156.23
26,2016-04-29,194.56
27,2016-06-16,91.39
28,2016-06-17,69.47999999999999
29,2016-06-22,214.19
30,2016-05-26,113.27000000000001
31,2016-05-11,83.62
32,2016-05-06,182.61
33,2016-04-14,149.86
34,2016-04-24,60.540000000000006
35,2016-05-31,13.85
36,2016-04-30,69.74
37,2016-04-22,226.61
38,2016-05-07,199.51
39,2016-05-05,25.54
40,2016-05-16,25.05
41,2016-05-20,147.82
42,2016-06-10,11.58
43,2016-06-15,85.85
44,2016-04-05,23.17
45,2016-06-24,27.95
46,2016-05-29,27.85
47,2016-06-13,9.62
48,2016-05-14,13.17
49,2016-03-31,19.23
