,date,fare,distance,duration,number of ride
0,2016-06-08,213.19,70254,8665,10
1,2016-05-26,404.71999999999997,114087,16781,18
2,2016-06-04,239.38,39645,9467,14
3,2016-05-27,304.63,100764,12045,16
4,2016-05-13,215.63,53333,8326,13
5,2016-05-11,194.97,87304,7789,9
6,2016-06-02,338.34999999999997,101805,13992,15
7,2016-05-25,248.55000000000004,71275,9721,14
8,2016-05-12,213.26,60876,8541,11
9,2016-06-13,239.87,57471,9757,12
10,2016-06-11,369.05999999999995,81579,14956,19
11,2016-06-25,280.59999999999997,84165,11300,14
12,2016-05-28,289.2,87246,12315,11
13,2016-06-01,280.09000000000003,65647,11602,13
14,2016-05-14,252.48000000000002,75496,10483,11
15,2016-06-15,106.49,36194,4124,6
16,2016-06-24,254.93,52452,10579,12
17,2016-06-23,122.62999999999998,27984,4829,7
18,2016-06-10,128.56,34024,5095,7
19,2016-06-12,58.239999999999995,17813,2129,4
20,2016-06-05,128.22,35735,5261,6
21,2016-06-26,167.37,63028,6522,9
22,2016-06-16,301.48,108935,12800,11
23,2016-06-17,186.35999999999999,42029,7663,9
24,2016-06-22,18.9,3283,767,1
25,2016-06-20,37.0,8176,1481,2
26,2016-06-09,49.43,23690,2019,2
27,2016-06-03,65.27000000000001,20551,2672,3
28,2016-05-29,43.14,15166,1947,1
