,date,fare,distance,duration,number of ride
0,2016-04-17,40.580000000000005,8679,1468,3
1,2016-06-20,198.79000000000002,43531,7518,13
2,2016-04-16,185.37999999999997,81863,7719,7
3,2016-05-25,109.15,31319,4689,4
4,2016-06-15,141.0,72131,5668,6
5,2016-04-20,115.70999999999998,41676,4761,5
6,2016-06-24,185.19,55888,7307,10
7,2016-04-23,51.77,19087,1978,3
8,2016-05-19,194.35,88361,8141,7
9,2016-04-30,60.67999999999999,11514,2301,4
10,2016-04-05,58.959999999999994,13676,2196,4
11,2016-06-14,194.42,82215,7992,8
12,2016-05-31,175.13000000000002,92770,7106,7
13,2016-04-22,46.019999999999996,10803,1737,3
14,2016-04-07,157.20999999999998,33808,6396,8
15,2016-04-27,166.48000000000002,57912,7099,6
16,2016-05-06,70.24,27128,2688,4
17,2016-06-16,142.84,70420,5972,5
18,2016-06-21,182.38,73935,7423,8
19,2016-05-01,125.82000000000002,44375,5270,5
20,2016-06-22,88.77000000000001,16067,3343,6
21,2016-05-30,159.39,75066,6020,9
22,2016-05-27,90.85,24256,3980,3
23,2016-04-12,145.3,61740,5967,6
24,2016-05-17,82.0,16664,3181,5
25,2016-04-29,158.7,31402,6687,7
26,2016-06-25,336.12999999999994,81058,14024,15
27,2016-05-14,46.21,8905,1760,3
28,2016-06-13,180.76999999999998,96640,7373,7
29,2016-05-18,66.01,45642,2727,2
30,2016-04-08,84.52000000000001,13710,3334,5
31,2016-05-13,95.45,17987,3678,6
32,2016-04-19,118.89999999999999,32663,4601,7
33,2016-06-02,105.77,61458,4689,2
34,2016-04-10,175.84,86634,7187,7
35,2016-05-03,142.44,50983,5894,6
36,2016-04-09,11.42,1005,393,1
37,2016-04-06,14.64,3960,540,1
38,2016-05-10,55.150000000000006,26479,2297,2
39,2016-04-13,66.27000000000001,26149,2839,2
40,2016-04-14,24.7,18103,964,1
41,2016-06-26,6.66,0,152,1
