,date,fare,distance,duration,number of ride
0,2016-05-13,180.57000000000002,28847,7455,9
1,2016-06-24,302.15,88815,12783,12
2,2016-06-06,243.5,65978,9494,14
3,2016-06-07,191.43,31657,7806,10
4,2016-05-30,140.77,37324,5317,9
5,2016-06-09,216.04,34325,9070,10
6,2016-06-13,194.59,41530,8095,9
7,2016-06-23,214.8,39116,8777,11
8,2016-05-25,194.91999999999996,49133,8254,8
9,2016-06-15,174.54000000000002,47612,7006,9
10,2016-06-22,181.8,64203,7853,6
11,2016-05-19,251.11999999999998,51254,10193,13
12,2016-06-21,235.02000000000004,79683,9737,10
13,2016-06-02,195.97,42406,7966,10
14,2016-06-20,251.37,58363,10547,11
15,2016-05-23,227.18,35720,9251,12
16,2016-06-10,294.15,72082,12289,13
17,2016-05-20,32.89,7164,1469,1
18,2016-05-31,163.48,61422,7113,5
19,2016-05-27,115.64999999999999,74414,4525,5
20,2016-05-24,71.32,19650,2798,4
21,2016-05-29,101.87,32745,4886,1
22,2016-05-17,221.72,123451,9514,6
23,2016-05-16,70.26,16267,2963,3
