,date,fare,distance,duration,number of ride
0,2016-05-13,129.20999999999998,33699,5523,5
1,2016-05-19,27.92,6564,1214,1
2,2016-05-16,24.84,6709,857,2
3,2016-05-26,62.49,11468,2396,4
4,2016-06-21,90.45,51047,3572,4
5,2016-05-31,50.82,14387,2158,2
6,2016-06-23,52.56,8269,2096,3
7,2016-06-06,45.42,21653,1824,2
8,2016-06-17,17.49,3193,694,1
9,2016-05-20,50.510000000000005,13993,2144,2
10,2016-05-12,36.0,9179,1617,1
11,2016-05-04,52.43000000000001,12525,2255,2
12,2016-06-24,25.06,8380,1052,1
13,2016-06-09,10.42,2096,333,1
14,2016-06-13,48.08,20893,2164,1
15,2016-05-11,25.74,4364,1116,1
