,date,fare
0,2016-05-03,358.71
1,2016-05-07,245.22000000000003
2,2016-04-22,174.67
3,2016-04-26,175.75
4,2016-05-04,303.52
5,2016-04-23,204.14000000000001
6,2016-05-05,288.69999999999993
7,2016-04-15,146.18
8,2016-04-30,91.99
9,2016-05-02,86.64
10,2016-04-14,279.90999999999997
11,2016-05-06,177.06000000000003
12,2016-04-13,193.71
13,2016-04-21,281.0
14,2016-04-16,108.72999999999999
15,2016-04-28,244.93
16,2016-04-10,77.15
17,2016-04-29,345.43
18,2016-04-08,147.61
19,2016-04-20,221.46000000000004
20,2016-04-27,171.8
21,2016-04-25,84.78999999999999
22,2016-04-12,53.800000000000004
23,2016-04-09,55.81999999999999
24,2016-04-07,22.36
