,date,fare
0,2016-05-22,124.50000000000001
1,2016-06-18,167.78
2,2016-06-08,96.83000000000001
3,2016-06-22,93.47
4,2016-05-01,144.1
5,2016-04-27,96.69
6,2016-06-10,118.94000000000001
7,2016-06-25,146.64999999999998
8,2016-06-20,287.07000000000005
9,2016-06-26,199.24
10,2016-06-16,72.8
11,2016-04-29,131.92
12,2016-06-12,111.12999999999998
13,2016-04-20,78.88
14,2016-06-02,149.27
15,2016-04-25,229.78999999999996
16,2016-04-10,128.64999999999998
17,2016-06-19,226.59
18,2016-06-11,137.64000000000001
19,2016-06-17,88.56
20,2016-04-09,54.43
21,2016-03-31,106.61
22,2016-06-05,98.99000000000001
23,2016-05-31,231.62000000000003
24,2016-04-04,222.74999999999997
25,2016-06-01,158.31
26,2016-04-02,174.67000000000002
27,2016-05-16,251.54
28,2016-05-06,94.94
29,2016-06-09,129.31
30,2016-06-06,168.5
31,2016-05-18,131.34
32,2016-04-08,93.92999999999999
33,2016-04-30,132.16
34,2016-04-03,55.08
35,2016-05-29,61.59
36,2016-06-13,237.01999999999998
37,2016-04-18,147.0
38,2016-06-23,81.9
39,2016-06-03,158.69
40,2016-06-04,189.57999999999998
41,2016-05-21,274.31
42,2016-05-07,74.78
43,2016-04-22,61.11
44,2016-06-24,80.74000000000001
45,2016-05-20,124.66
46,2016-04-23,52.92
47,2016-06-21,19.61
48,2016-06-07,56.45
