,date,fare
0,2016-05-11,77.12
1,2016-04-30,99.27000000000001
2,2016-05-30,210.27
3,2016-05-03,211.07
4,2016-05-07,106.09
5,2016-05-05,270.68
6,2016-04-28,204.91000000000003
7,2016-04-09,311.59000000000003
8,2016-05-06,343.21
9,2016-05-29,458.6700000000001
10,2016-04-26,66.5
11,2016-06-03,411.54
12,2016-04-18,85.29999999999998
13,2016-04-29,178.32
14,2016-05-09,95.46
15,2016-04-08,21.310000000000002
16,2016-05-08,96.9
17,2016-05-10,100.50000000000001
18,2016-06-04,84.84
19,2016-06-07,164.90000000000003
20,2016-05-19,280.51000000000005
21,2016-06-05,446.84000000000003
22,2016-04-15,172.71
23,2016-04-10,75.52
24,2016-06-01,200.88
25,2016-04-20,192.13
26,2016-05-28,70.67
27,2016-04-21,45.96
28,2016-04-19,97.86000000000001
29,2016-04-17,58.89
30,2016-04-14,80.63
31,2016-04-13,42.629999999999995
32,2016-05-18,37.19
33,2016-04-22,161.87999999999997
34,2016-06-08,186.83
35,2016-04-12,40.59
36,2016-05-31,53.07
37,2016-04-16,78.22
38,2016-06-02,125.42999999999998
39,2016-06-06,103.55000000000001
40,2016-06-09,7.96
41,2016-04-05,5.0
42,2016-05-16,37.7
43,2016-04-07,115.34
44,2016-05-22,56.16
45,2016-05-26,33.66
46,2016-04-23,90.99000000000001
47,2016-05-20,182.48999999999998
48,2016-05-01,127.10999999999999
49,2016-04-24,29.61
