,date,fare
0,2016-06-20,231.27999999999997
1,2016-05-03,90.56
2,2016-06-22,137.88000000000002
3,2016-05-17,216.24
4,2016-05-21,304.82
5,2016-06-16,220.28000000000003
6,2016-05-10,126.03
7,2016-05-07,263.2
8,2016-06-26,321.2
9,2016-05-25,156.89999999999998
10,2016-05-19,215.97
11,2016-04-30,230.88000000000002
12,2016-06-17,209.21
13,2016-05-12,131.55
14,2016-04-22,134.72
15,2016-06-08,132.79999999999998
16,2016-05-02,28.15
17,2016-05-08,116.36
18,2016-06-14,109.88
19,2016-06-10,173.42000000000002
20,2016-06-06,132.7
21,2016-06-09,108.61
22,2016-04-29,206.92
23,2016-05-04,277.14
24,2016-06-15,262.12
25,2016-06-18,235.07000000000002
26,2016-05-15,209.01
27,2016-05-31,23.3
28,2016-05-20,223.5
29,2016-05-05,281.18
30,2016-05-23,99.71000000000001
31,2016-05-13,187.97000000000003
32,2016-04-21,146.2
33,2016-04-23,172.57
34,2016-05-16,190.7
35,2016-06-07,155.93
36,2016-05-26,165.98
37,2016-06-05,83.05
38,2016-04-26,215.78
39,2016-04-28,24.08
40,2016-06-03,131.06
41,2016-04-16,61.199999999999996
42,2016-06-11,163.40000000000003
43,2016-06-25,181.41
44,2016-05-24,91.95
45,2016-05-14,78.85000000000001
46,2016-05-11,102.26999999999998
47,2016-04-27,155.98
48,2016-06-12,180.41
49,2016-05-18,190.17
50,2016-05-22,207.77999999999997
51,2016-04-14,17.9
52,2016-06-01,130.64
53,2016-06-21,143.51
54,2016-04-18,58.44
55,2016-04-20,78.35
56,2016-05-06,97.42999999999999
57,2016-06-04,121.03999999999999
58,2016-05-29,36.82
59,2016-05-28,174.39
60,2016-06-24,67.02000000000001
61,2016-04-25,89.03999999999999
62,2016-05-27,39.73
63,2016-04-24,13.76
64,2016-06-19,71.03
65,2016-06-23,78.37
