,date,fare
0,2016-04-13,54.94
1,2016-06-02,241.88
2,2016-06-09,198.66
3,2016-05-09,135.01
4,2016-05-18,151.75
5,2016-05-16,179.95
6,2016-06-16,164.57
7,2016-05-04,94.73
8,2016-06-20,58.55
9,2016-05-23,185.09
10,2016-05-05,125.64
11,2016-06-15,102.55
12,2016-04-18,62.15
13,2016-06-23,234.38
14,2016-06-25,272.27
15,2016-05-30,156.54
16,2016-06-04,226.72
17,2016-05-21,281.47
18,2016-06-18,163.56
19,2016-06-01,186.16999999999996
20,2016-05-25,105.0
21,2016-06-08,294.80999999999995
22,2016-05-14,143.28
23,2016-06-13,85.05
24,2016-06-17,26.49
25,2016-05-12,46.77
26,2016-05-11,227.51999999999998
27,2016-04-21,120.44
28,2016-04-20,62.14
29,2016-05-26,77.62
30,2016-05-28,118.61000000000001
31,2016-05-20,25.560000000000002
