,date,fare
0,2016-06-19,111.33
1,2016-06-14,168.58000000000004
2,2016-06-10,139.43
3,2016-05-22,102.70000000000002
4,2016-05-18,123.97999999999999
5,2016-05-19,151.0
6,2016-06-24,146.41000000000003
7,2016-06-11,119.74000000000001
8,2016-06-02,88.99000000000001
9,2016-06-18,225.60000000000002
10,2016-06-23,132.98000000000002
11,2016-05-15,61.44
12,2016-05-24,81.13
13,2016-05-17,170.35
14,2016-06-04,121.43
15,2016-05-14,224.82999999999998
16,2016-06-12,82.65
17,2016-06-25,274.3
18,2016-06-16,70.9
19,2016-05-16,99.55
20,2016-05-20,71.08
21,2016-06-09,66.99
22,2016-06-26,58.22
23,2016-06-17,93.17
24,2016-05-12,81.83000000000001
25,2016-05-13,95.51
26,2016-06-22,115.31
27,2016-05-21,86.9
28,2016-06-15,41.5
29,2016-06-03,48.010000000000005
30,2016-06-08,40.25
31,2016-05-11,5.0
