,date,fare,distance,duration,number of ride
0,2016-04-08,38.31,5244,1570,2
1,2016-04-12,84.78999999999999,32264,3411,4
2,2016-04-10,91.33,11935,3702,5
3,2016-04-22,66.77,14684,2792,3
4,2016-05-07,99.91,47574,4091,4
5,2016-04-20,176.54000000000002,76770,7881,4
6,2016-05-06,80.2,23216,3041,5
7,2016-04-07,245.57999999999998,79098,10683,8
8,2016-04-09,54.7,18545,2135,3
9,2016-04-19,77.66,38496,3190,3
10,2016-04-24,61.980000000000004,17186,2720,2
11,2016-04-14,152.68,55275,6202,7
12,2016-04-17,78.65,19669,3181,4
