,date,fare,distance,duration,number of ride
0,2016-05-27,60.53,11576,2489,3
1,2016-06-10,79.91999999999999,19116,3250,4
2,2016-05-06,36.22,7338,1446,2
3,2016-05-20,53.67999999999999,11866,2129,3
4,2016-06-23,39.7,9064,1615,2
5,2016-05-07,11.01,2601,360,1
6,2016-05-19,36.14,6746,1251,3
7,2016-05-23,20.74,3140,864,1
8,2016-05-21,34.9,6806,1381,2
9,2016-05-26,36.83,7238,1479,2
10,2016-05-09,35.63,12011,1382,2
11,2016-06-24,39.43,7606,1416,3
12,2016-06-22,14.69,2381,554,1
13,2016-05-04,27.65,5177,1210,1
14,2016-05-22,10.22,1215,329,1
15,2016-05-18,5.0,3,16,1
16,2016-06-09,29.92,9138,1300,1
17,2016-05-03,17.42,4671,680,1
