,date,fare,distance,duration,number of ride
0,2016-06-11,310.16999999999996,75628,11926,19
1,2016-05-07,145.26,37428,5943,7
2,2016-05-11,179.68,60428,7378,8
3,2016-06-10,340.04,61933,14365,15
4,2016-06-12,289.96,100171,11870,13
5,2016-05-12,223.04,97668,8788,11
6,2016-05-24,146.68,41297,5597,9
7,2016-05-18,59.86,29235,2328,3
8,2016-05-25,190.19,39907,7682,10
9,2016-06-26,241.09999999999997,90990,9387,13
10,2016-06-05,214.27,62907,8187,13
11,2016-06-23,220.39,41009,8663,13
12,2016-05-16,132.32,63218,4888,8
13,2016-05-09,217.21,92134,8328,12
14,2016-05-04,171.47000000000003,44224,7261,7
15,2016-05-23,193.79,79102,7590,10
16,2016-06-09,344.57000000000005,97286,13567,19
17,2016-06-13,94.36,20451,3603,6
18,2016-06-04,236.46000000000004,90068,9738,10
19,2016-06-24,284.23,71449,11189,16
20,2016-06-25,347.13999999999993,85293,14178,17
21,2016-06-06,278.2099999999999,85500,11166,14
22,2016-05-22,59.35,17998,2381,3
23,2016-05-20,133.96999999999997,47044,5284,7
24,2016-05-27,137.65,49484,5460,7
25,2016-05-05,121.32000000000001,33590,4916,6
26,2016-05-17,89.43,53976,3890,2
27,2016-05-26,193.14,61006,7881,9
28,2016-05-15,31.91,9345,1207,2
29,2016-05-14,118.54,39172,5123,4
30,2016-06-14,17.4,2663,693,1
31,2016-06-08,88.31,13185,3731,4
32,2016-05-08,48.55,10209,1678,4
33,2016-05-06,39.06,14094,1546,2
34,2016-06-07,9.1,1725,267,1
35,2016-05-31,49.099999999999994,13358,2075,2
36,2016-05-13,9.33,1272,282,1
