,date,fare
0,2016-06-26,227.75000000000003
1,2016-06-13,213.01000000000005
2,2016-05-14,255.15
3,2016-06-09,324.28000000000003
4,2016-05-21,209.79
5,2016-06-08,252.23999999999998
6,2016-06-12,267.74
7,2016-06-16,326.9
8,2016-05-27,262.78
9,2016-06-03,165.98
10,2016-06-22,131.67000000000002
11,2016-05-30,269.56999999999994
12,2016-05-31,295.27
13,2016-06-02,288.66
14,2016-06-07,239.49
15,2016-06-06,186.48000000000002
16,2016-06-05,198.50999999999996
17,2016-06-01,228.10999999999996
18,2016-06-21,113.36
19,2016-06-04,184.43
20,2016-06-10,177.39
21,2016-05-17,145.97
22,2016-06-14,195.08
23,2016-06-20,134.39
24,2016-06-15,91.86
25,2016-05-25,67.08999999999999
26,2016-05-15,238.20999999999998
27,2016-05-16,234.04999999999998
28,2016-06-23,83.12
29,2016-05-22,180.39000000000001
30,2016-05-28,267.54999999999995
31,2016-05-12,17.01
32,2016-05-26,35.589999999999996
33,2016-06-25,47.65
34,2016-05-24,11.57
