,date,fare,distance,duration,number of ride
0,2016-05-10,25.4,9019,1065,1
1,2016-06-20,44.06,15734,1795,2
2,2016-05-19,13.56,2073,497,1
3,2016-04-30,142.8,62670,6025,5
4,2016-05-22,30.740000000000002,11707,1129,2
5,2016-06-18,20.68,6514,837,1
6,2016-05-14,133.55,80833,5217,6
7,2016-05-13,203.20999999999998,96324,8937,5
8,2016-05-02,53.49,15184,2291,2
9,2016-06-03,87.49,16904,3466,5
10,2016-05-05,35.269999999999996,18284,1318,2
11,2016-06-19,93.13999999999999,17959,3558,6
12,2016-05-17,22.31,7369,916,1
13,2016-05-16,14.77,1940,561,1
14,2016-04-29,78.28,36318,3238,3
15,2016-05-09,17.9,5118,702,1
16,2016-05-15,21.66,4108,905,1
17,2016-06-09,13.19,2456,475,1
18,2016-06-17,49.41,14876,2276,1
19,2016-05-06,15.5,9535,545,1
20,2016-05-26,21.39,4383,889,1
