,date,fare
0,2016-06-25,411.99999999999994
1,2016-06-19,190.84000000000003
2,2016-06-17,190.38
3,2016-06-22,57.07000000000001
4,2016-05-10,110.31
5,2016-04-29,282.64000000000004
6,2016-06-05,213.95000000000002
7,2016-06-14,57.13
8,2016-06-09,52.45
9,2016-06-03,330.1700000000001
10,2016-06-24,267.42
11,2016-06-26,301.45
12,2016-05-01,228.59000000000003
13,2016-06-02,260.17
14,2016-06-04,209.8
15,2016-04-24,102.03999999999999
16,2016-05-03,143.52
17,2016-04-30,143.19
18,2016-05-15,20.73
19,2016-05-04,52.9
20,2016-05-07,92.52
21,2016-04-25,61.05
22,2016-05-19,10.54
23,2016-04-28,31.48
24,2016-06-16,9.89
