,date,fare,distance,duration,number of ride
0,2016-05-26,320.62,60900,13164,16
1,2016-06-21,125.31,26332,4981,7
2,2016-05-27,256.46,54803,10055,15
3,2016-05-04,107.47000000000001,19635,4097,7
4,2016-05-03,135.06,33283,5440,7
5,2016-05-31,301.11,78177,12412,14
6,2016-05-17,291.28,66308,11985,14
7,2016-05-15,226.67000000000002,71125,8971,12
8,2016-04-30,214.17000000000004,95689,8144,12
9,2016-05-12,213.69,45031,9459,7
10,2016-04-27,46.28,16638,1709,3
11,2016-05-06,127.06,32061,5031,7
12,2016-06-15,160.69,42038,6714,7
13,2016-05-14,278.34,61550,11540,13
14,2016-05-25,303.3,123387,13183,9
15,2016-05-19,286.10999999999996,56745,11979,13
16,2016-05-29,52.980000000000004,15046,2070,3
17,2016-04-28,106.4,28637,4369,5
18,2016-06-19,248.77999999999997,46308,10106,13
19,2016-06-20,194.16,53903,7789,10
20,2016-06-23,78.03,25517,3107,4
21,2016-05-13,301.95,63137,12369,15
22,2016-05-22,115.93,71933,4557,5
23,2016-05-16,195.28,30104,7822,11
24,2016-06-09,94.41999999999999,32641,3911,4
25,2016-04-29,291.40999999999997,59960,11255,18
26,2016-06-22,132.14999999999998,32556,5489,6
27,2016-05-09,257.78,53293,10330,14
28,2016-05-24,192.92999999999998,39415,7634,11
29,2016-06-17,320.34,97952,12884,16
30,2016-05-20,70.07,8786,3202,2
31,2016-05-02,118.53,18409,4488,8
32,2016-06-14,274.15999999999997,116725,11319,11
33,2016-06-24,299.93,55162,11929,17
34,2016-05-21,246.60000000000002,71892,10201,11
35,2016-05-18,177.52999999999997,43269,7193,9
36,2016-05-10,372.3,100538,15577,16
37,2016-06-01,44.33,8682,1860,2
38,2016-05-05,58.13,10962,2172,4
39,2016-05-11,123.94,24611,5117,6
40,2016-06-13,137.55,24462,5828,6
41,2016-05-28,104.72999999999999,27967,4287,5
42,2016-06-08,97.25,27393,4096,4
