,date,fare
0,2016-06-15,224.11
1,2016-06-20,224.73
2,2016-06-22,219.15
3,2016-04-30,181.05
4,2016-06-18,47.01
5,2016-05-16,280.21
6,2016-05-07,124.26
7,2016-06-02,77.83999999999999
8,2016-05-01,82.88
9,2016-05-20,222.07999999999998
10,2016-06-13,89.31
11,2016-06-24,328.36
12,2016-05-28,66.9
13,2016-05-25,125.57000000000001
14,2016-05-08,218.13
15,2016-05-31,145.58
16,2016-06-17,209.53
17,2016-05-26,70.84
18,2016-06-19,97.9
19,2016-05-21,334.88
20,2016-06-11,133.73
21,2016-05-06,27.450000000000003
22,2016-06-25,88.86
23,2016-05-11,78.21000000000001
24,2016-05-22,212.32
25,2016-06-23,98.39
26,2016-05-19,330.04
27,2016-06-04,178.26999999999998
28,2016-05-14,52.519999999999996
29,2016-05-09,187.89000000000001
30,2016-05-17,353.52
31,2016-06-26,138.29000000000002
32,2016-05-15,89.31
33,2016-05-23,109.15999999999998
34,2016-06-21,93.23
35,2016-05-02,26.759999999999998
36,2016-05-13,23.240000000000002
37,2016-04-24,60.36000000000001
38,2016-06-09,149.91
39,2016-06-16,342.32
40,2016-06-06,139.62
41,2016-05-05,144.16
42,2016-06-05,55.0
43,2016-06-12,17.16
44,2016-06-10,70.67
45,2016-04-25,40.32
46,2016-05-30,25.59
47,2016-04-23,13.49
48,2016-05-27,35.98
