,date,fare
0,2016-05-24,117.16
1,2016-06-10,280.79
2,2016-06-13,156.36
3,2016-05-29,96.78
4,2016-05-09,159.75
5,2016-06-21,97.9
6,2016-05-16,127.32
7,2016-06-14,27.130000000000003
8,2016-06-23,73.08
9,2016-06-18,305.90999999999997
10,2016-06-17,218.76000000000002
11,2016-06-08,59.99
12,2016-06-24,222.92
13,2016-06-16,146.73
14,2016-05-14,90.47
15,2016-06-20,41.239999999999995
16,2016-06-19,174.02
17,2016-06-22,201.36
18,2016-06-26,192.06
19,2016-05-30,18.3
20,2016-05-08,100.62
21,2016-06-25,336.26
22,2016-06-15,79.21
23,2016-05-03,46.6
24,2016-06-09,164.41000000000003
25,2016-05-11,38.5
26,2016-05-05,123.33
27,2016-05-06,135.23
28,2016-05-17,51.02
29,2016-05-23,28.93
30,2016-05-31,42.519999999999996
31,2016-05-07,91.53
32,2016-05-10,11.73
33,2016-06-05,43.349999999999994
34,2016-05-04,53.16
35,2016-05-22,43.84
36,2016-06-06,12.75
37,2016-05-15,38.33
38,2016-06-11,45.01
39,2016-05-02,24.44
