,date,fare,distance,duration,number of ride
0,2016-06-17,257.47,87240,10071,14
1,2016-05-15,270.36,75936,10433,16
2,2016-06-19,104.22999999999999,26165,3491,9
3,2016-06-10,55.72,20205,2176,3
4,2016-06-07,128.25,18213,5191,7
5,2016-06-18,343.79999999999984,92573,13364,20
6,2016-06-15,197.61,42800,7657,12
7,2016-06-09,57.95,18155,2111,4
8,2016-05-03,30.189999999999998,4351,1153,2
9,2016-06-14,126.55000000000003,28919,4831,8
10,2016-06-06,129.57999999999998,40531,5102,7
11,2016-06-16,64.31,13657,2475,4
12,2016-05-02,40.730000000000004,8498,1478,3
13,2016-06-11,40.14,20160,1559,2
14,2016-05-31,84.52,78844,3652,1
15,2016-06-03,22.0,4203,922,1
