,date,fare,distance,duration,number of ride
0,2016-04-04,113.32,73132,4608,4
1,2016-06-10,166.67999999999998,30143,6134,12
2,2016-04-10,303.58000000000004,101373,11790,17
3,2016-04-19,209.03000000000003,66288,8477,10
4,2016-04-17,253.74999999999997,116927,10057,12
5,2016-05-08,336.66,169823,14006,12
6,2016-05-10,107.9,73682,4321,4
7,2016-04-07,361.12999999999994,98674,14616,18
8,2016-06-12,303.80000000000007,154492,12400,12
9,2016-04-13,190.07,54945,7569,10
10,2016-06-19,436.15000000000015,227697,17218,20
11,2016-05-01,460.78000000000003,193777,18551,21
12,2016-04-16,273.26000000000005,68079,10642,16
13,2016-06-18,271.71000000000004,62825,10597,16
14,2016-04-08,165.32,32582,6633,9
15,2016-05-11,190.01000000000002,115402,7330,9
16,2016-04-02,274.37,66102,11300,13
17,2016-06-17,235.3,92354,9662,10
18,2016-05-04,113.29,57559,4522,5
19,2016-06-25,105.46000000000001,29344,4119,6
20,2016-04-27,292.40999999999997,89372,11880,14
21,2016-04-01,295.71,103805,12536,11
22,2016-06-26,227.16000000000005,73904,8977,12
23,2016-05-05,300.25,95549,12832,11
24,2016-05-12,217.83,95007,8731,10
25,2016-06-22,121.87,25647,4805,7
26,2016-06-07,181.8,68539,7822,6
27,2016-04-11,86.35000000000001,53686,3536,3
28,2016-04-18,195.25,42512,8319,8
29,2016-04-28,254.30999999999997,62756,10473,12
30,2016-04-22,206.02999999999997,40430,7918,13
31,2016-04-29,188.40999999999997,37239,7999,8
32,2016-04-09,344.5799999999999,91193,13414,20
33,2016-04-12,246.47999999999996,93980,10037,11
34,2016-06-21,126.90000000000002,24177,5079,7
35,2016-04-26,154.02,55429,6466,6
36,2016-04-05,281.38,81185,10971,16
37,2016-06-11,386.87000000000006,121161,15995,17
38,2016-05-09,277.63,100789,12005,9
39,2016-05-06,281.81,131271,11615,11
40,2016-04-06,300.28999999999996,90280,12480,13
41,2016-04-15,263.52,100025,10883,11
42,2016-05-03,150.61999999999998,49125,5943,8
43,2016-04-21,254.18,79667,10150,13
44,2016-06-08,151.17000000000002,47872,5980,8
45,2016-04-03,268.71,131738,10341,14
46,2016-04-30,266.01,73673,10809,13
47,2016-04-20,268.18,66298,11563,10
48,2016-04-23,296.84,82310,11966,15
49,2016-06-13,47.55,11204,2010,2
50,2016-06-20,170.03,89932,6860,7
51,2016-06-09,250.71000000000004,127143,10608,8
52,2016-05-13,169.72,83378,7282,5
53,2016-06-05,183.5,87060,7779,6
54,2016-05-07,137.97,27957,5238,9
55,2016-06-23,53.099999999999994,14580,2275,2
56,2016-04-14,25.27,5196,890,2
57,2016-03-31,152.29000000000002,28581,6372,7
58,2016-04-25,110.34000000000002,75166,4438,4
59,2016-04-24,180.86999999999998,63417,7028,10
60,2016-06-14,111.71000000000002,20780,4506,6
61,2016-06-16,91.75,15720,3697,5
62,2016-06-24,177.66,72704,7381,7
63,2016-06-06,82.66999999999999,16541,3217,5
64,2016-06-15,69.77,28743,2848,3
65,2016-05-02,29.06,22683,1159,1
