,date,fare
0,2016-05-11,205.76000000000002
1,2016-04-21,205.54999999999998
2,2016-05-12,216.35999999999999
3,2016-06-20,172.72000000000003
4,2016-06-10,139.79000000000002
5,2016-05-09,155.46
6,2016-06-14,53.22
7,2016-06-24,154.32999999999998
8,2016-05-05,115.16
9,2016-05-07,108.24000000000001
10,2016-06-22,121.98
11,2016-04-22,206.85
12,2016-06-03,165.95000000000002
13,2016-06-11,376.3500000000001
14,2016-04-26,167.9
15,2016-05-04,352.01
16,2016-04-27,68.03
17,2016-05-26,114.71999999999998
18,2016-06-16,192.92000000000002
19,2016-05-19,44.91
20,2016-06-02,199.91
21,2016-06-06,100.34
22,2016-06-07,61.1
23,2016-05-03,82.78999999999999
24,2016-06-04,157.38000000000002
25,2016-05-25,158.32999999999998
26,2016-06-09,144.78
27,2016-05-21,24.32
28,2016-04-25,83.38
29,2016-05-31,106.0
30,2016-06-01,61.09
31,2016-06-26,111.82999999999998
32,2016-06-23,158.46
33,2016-05-18,198.61
34,2016-06-05,83.47999999999999
35,2016-05-20,103.92
36,2016-05-16,118.64000000000001
37,2016-06-21,203.99
38,2016-06-15,20.740000000000002
39,2016-05-06,85.81
40,2016-05-24,20.69
41,2016-05-27,88.21000000000001
42,2016-06-17,60.05
43,2016-05-28,53.81
