,date,fare
0,2016-04-13,134.19
1,2016-05-14,111.37
2,2016-05-18,292.72999999999996
3,2016-04-11,200.65
4,2016-05-06,190.66
5,2016-05-05,234.17999999999998
6,2016-05-20,297.66
7,2016-04-27,179.11
8,2016-04-12,332.29
9,2016-04-22,200.48000000000002
10,2016-05-13,170.34
11,2016-04-26,331.89000000000004
12,2016-05-16,136.73
13,2016-04-25,196.71999999999997
14,2016-04-29,199.99
15,2016-05-07,58.68
16,2016-04-18,104.34
17,2016-05-02,269.19
18,2016-04-30,171.88
19,2016-05-12,178.88
20,2016-04-23,252.98999999999998
21,2016-05-03,59.599999999999994
22,2016-05-26,249.97000000000003
23,2016-04-19,299.2899999999999
24,2016-05-10,56.839999999999996
25,2016-04-21,113.10999999999999
26,2016-05-01,214.0
27,2016-05-19,210.23
28,2016-05-09,131.54000000000002
29,2016-05-17,453.28000000000003
30,2016-05-15,55.44
31,2016-05-04,116.59
32,2016-04-15,292.59
33,2016-04-17,57.55
34,2016-05-22,179.40000000000003
35,2016-04-14,145.49
36,2016-05-21,191.16
37,2016-05-11,8.55
38,2016-05-08,109.06
39,2016-04-24,206.1
40,2016-04-20,74.59
41,2016-04-28,128.53
