,date,fare,distance,duration,number of ride
0,2016-04-16,87.34,23798,3409,5
1,2016-04-09,144.19000000000003,86973,5925,5
2,2016-04-08,120.36999999999999,29697,4698,7
3,2016-04-15,41.69,776,1974,1
4,2016-04-11,74.53,50320,2747,4
5,2016-05-22,25.71,5890,908,2
6,2016-06-12,99.66,52857,3649,6
7,2016-04-23,56.980000000000004,23203,2416,2
8,2016-04-30,135.64000000000001,98667,5395,5
9,2016-05-03,32.05,6441,1039,3
10,2016-05-01,158.98000000000002,134482,6553,4
11,2016-04-25,11.77,1757,406,1
12,2016-04-06,43.01,26414,1860,1
13,2016-04-10,72.57000000000001,28575,2800,4
14,2016-05-02,12.08,3571,409,1
15,2016-04-07,11.08,2562,364,1
16,2016-05-07,121.09,58535,4922,5
17,2016-06-25,22.11,14996,851,1
18,2016-05-04,13.98,2773,514,1
