,date,fare,distance,duration,number of ride
0,2016-06-13,152.29,64871,5722,9
1,2016-06-01,162.11999999999998,59434,6665,7
2,2016-06-08,220.11,115612,9094,8
3,2016-05-28,284.44999999999993,122337,11425,13
4,2016-05-06,137.77,31565,5398,8
5,2016-05-15,291.86999999999995,121454,11819,13
6,2016-06-19,156.02,84608,6167,7
7,2016-05-07,152.88,42822,5910,9
8,2016-05-11,53.1,10186,2111,3
9,2016-06-18,332.7,209234,13323,13
10,2016-06-05,157.96,70990,6169,8
11,2016-06-15,181.47,83091,7115,9
12,2016-06-21,101.42999999999999,44896,4385,3
13,2016-05-09,30.8,13923,1312,1
14,2016-05-31,71.44,18400,2422,6
15,2016-06-04,183.83999999999997,111900,7228,8
16,2016-05-29,140.26999999999998,49887,5984,5
17,2016-06-14,197.37,88602,8296,7
18,2016-05-27,191.96999999999997,99301,7938,7
19,2016-05-08,66.47,13456,2785,3
20,2016-06-10,52.87,43161,2255,1
21,2016-06-03,95.32,25688,3812,5
22,2016-06-23,171.87,66525,6536,10
23,2016-05-30,235.08999999999997,140897,9891,7
24,2016-06-20,116.38,54377,4706,5
25,2016-06-22,180.76999999999998,129923,7331,6
26,2016-05-14,193.49,53998,7949,9
27,2016-06-25,142.8,46599,5749,7
28,2016-06-07,66.01,15922,2548,4
29,2016-06-09,158.62,93993,6627,5
30,2016-05-05,52.39,48747,2190,1
31,2016-05-26,43.620000000000005,12569,1795,2
32,2016-06-24,5.0,218,35,1
33,2016-06-12,72.36,48720,2841,3
34,2016-05-23,60.220000000000006,13474,2264,4
35,2016-06-06,102.33,82294,4165,3
36,2016-06-11,77.32,62680,3000,3
37,2016-05-12,53.69,10613,1943,4
38,2016-05-24,31.8,9544,1200,2
39,2016-05-04,22.62,6389,939,1
40,2016-05-10,27.61,5521,1010,2
41,2016-05-25,22.16,4994,925,1
42,2016-05-13,19.63,4961,793,1
