,date,fare,distance,duration,number of ride
0,2016-05-13,257.51,72568,10179,14
1,2016-05-10,243.07,74041,9805,12
2,2016-05-25,147.83,47299,6202,6
3,2016-05-11,263.61,76577,10468,14
4,2016-05-16,121.19999999999999,54927,4953,5
5,2016-05-17,164.88,53464,6656,8
6,2016-06-20,71.72,26022,2774,4
7,2016-05-26,47.34,13184,1789,3
8,2016-05-12,272.49,80997,11291,12
9,2016-06-22,48.86,13769,1864,3
10,2016-05-09,145.6,65427,5564,8
11,2016-05-14,130.8,48062,4917,8
12,2016-06-16,163.54,69091,6474,8
13,2016-05-29,107.62,41152,4147,6
14,2016-05-19,71.05,16355,2612,5
15,2016-05-04,117.22,24825,4960,5
16,2016-05-06,326.61,112618,13303,15
17,2016-05-24,189.57,74543,7403,10
18,2016-05-27,209.91,104704,8639,8
19,2016-06-07,236.77999999999997,85548,9787,10
20,2016-05-18,174.74999999999997,51252,6600,11
21,2016-05-23,178.36999999999998,67184,7262,8
22,2016-05-20,38.5,8357,1558,2
23,2016-05-08,135.0,47400,5336,7
24,2016-06-23,22.15,8394,900,1
25,2016-06-15,192.33,85799,7466,10
26,2016-05-05,126.24000000000001,40948,5120,6
27,2016-06-08,94.63000000000001,41146,3861,4
28,2016-05-15,22.08,5963,688,2
29,2016-05-07,16.71,2715,657,1
30,2016-06-21,20.65,8657,820,1
31,2016-06-02,43.45,20097,1732,2
