,date,fare
0,2016-04-20,123.94
1,2016-05-04,158.51
2,2016-05-11,319.17
3,2016-04-06,192.98
4,2016-04-30,291.84000000000003
5,2016-05-18,386.3299999999999
6,2016-05-27,375.08
7,2016-06-01,330.44999999999993
8,2016-05-25,343.71999999999997
9,2016-05-19,185.55999999999997
10,2016-05-01,167.48000000000002
11,2016-04-28,253.92
12,2016-05-17,114.10999999999999
13,2016-04-27,213.16
14,2016-05-30,364.26
15,2016-04-19,154.56
16,2016-04-21,195.01000000000002
17,2016-06-05,285.96999999999997
18,2016-05-16,292.92999999999995
19,2016-06-04,369.81999999999994
20,2016-04-01,66.0
21,2016-05-29,116.69999999999999
22,2016-04-07,20.96
23,2016-05-26,285.0899999999999
24,2016-06-25,103.03999999999999
25,2016-03-30,166.45
26,2016-03-31,63.400000000000006
27,2016-04-09,59.02
28,2016-06-03,198.76
29,2016-04-23,556.69
30,2016-04-24,12.11
31,2016-04-22,149.32999999999998
32,2016-06-24,198.60999999999999
33,2016-05-21,299.36
34,2016-04-29,183.34999999999997
35,2016-06-09,93.99000000000001
36,2016-05-22,199.42999999999998
37,2016-05-06,106.47
38,2016-04-18,108.61
39,2016-05-28,151.51999999999998
40,2016-03-29,103.59
41,2016-06-06,50.1
42,2016-05-14,344.37000000000006
43,2016-06-08,44.37
44,2016-06-02,129.06
45,2016-05-02,37.620000000000005
46,2016-04-02,37.08
47,2016-06-07,39.74
48,2016-04-08,17.21
49,2016-06-10,23.79
50,2016-05-15,13.46
