,date,fare
0,2016-06-20,183.90000000000003
1,2016-04-15,154.8
2,2016-04-23,311.18
3,2016-04-03,312.0
4,2016-06-22,152.12
5,2016-06-23,184.17999999999998
6,2016-04-10,280.48
7,2016-04-16,216.05999999999997
8,2016-04-01,268.79
9,2016-06-13,56.93000000000001
10,2016-05-03,198.87
11,2016-05-24,284.69
12,2016-05-06,204.55
13,2016-06-21,158.11
14,2016-04-08,384.78
15,2016-05-02,176.71
16,2016-05-19,55.480000000000004
17,2016-03-31,329.20000000000005
18,2016-04-09,410.31000000000006
19,2016-05-29,297.88
20,2016-04-07,167.01000000000002
21,2016-05-28,127.21000000000001
22,2016-05-25,280.37999999999994
23,2016-06-16,376.29999999999995
24,2016-06-01,46.989999999999995
25,2016-05-17,89.31
26,2016-06-15,165.70999999999998
27,2016-06-18,178.85999999999999
28,2016-04-26,238.97
29,2016-04-25,156.11
30,2016-04-12,155.95000000000002
31,2016-04-28,295.65
32,2016-04-21,149.68
33,2016-04-04,125.04
34,2016-04-05,293.7
35,2016-04-27,189.47
36,2016-06-08,121.6
37,2016-04-06,255.81
38,2016-05-07,135.13
39,2016-04-14,194.96999999999997
40,2016-05-11,34.25
41,2016-04-02,300.09000000000003
42,2016-04-30,189.85999999999999
43,2016-06-19,111.86
44,2016-05-16,33.56
45,2016-04-13,294.09000000000003
46,2016-04-17,212.52
47,2016-05-08,179.24
48,2016-06-07,29.34
49,2016-04-29,173.08999999999997
50,2016-05-27,55.2
51,2016-06-14,228.63000000000002
52,2016-04-22,236.18
53,2016-05-01,221.67
54,2016-05-23,72.81
55,2016-05-26,251.76000000000002
56,2016-05-18,78.42
57,2016-04-20,175.75
58,2016-05-21,60.66
59,2016-05-04,83.16
60,2016-06-25,92.68
61,2016-05-30,36.8
62,2016-04-11,59.71000000000001
63,2016-06-09,32.64
64,2016-04-19,83.54
65,2016-04-24,168.48000000000002
66,2016-05-09,36.99
67,2016-06-11,100.53
68,2016-04-18,37.15
69,2016-05-13,97.5
70,2016-06-10,45.03
71,2016-05-22,59.01
72,2016-05-05,100.41
73,2016-06-04,17.76
74,2016-05-15,13.53
