,date,fare
0,2016-04-28,396.56
1,2016-04-22,300.59000000000003
2,2016-05-30,470.16
3,2016-05-24,234.49
4,2016-05-06,418.80999999999995
5,2016-05-08,333.82
6,2016-04-30,237.04000000000002
7,2016-04-20,314.05999999999995
8,2016-05-29,259.43
9,2016-05-02,356.77
10,2016-04-21,360.64000000000004
11,2016-05-28,346.02000000000004
12,2016-05-10,236.94000000000003
13,2016-05-04,362.13
14,2016-05-26,427.91
15,2016-05-01,331.71
16,2016-04-23,254.78
17,2016-04-29,418.53000000000003
18,2016-05-27,283.46
19,2016-05-09,268.96000000000004
20,2016-05-05,323.74
21,2016-06-01,129.46000000000004
22,2016-05-31,274.90999999999997
23,2016-05-03,241.34000000000003
24,2016-04-26,227.23000000000002
25,2016-04-25,208.17999999999998
26,2016-05-07,279.68
27,2016-04-27,346.24999999999994
28,2016-05-25,364.61000000000007
29,2016-04-24,145.03
